,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
11,11,2001-12-07,22-031,LAC,L (-16),UTA,1,37:23,7,12,.583,0,3,.000,1,4,.250,3,6,9,7,2,1,4,5,15,13.7,-6
12,12,2001-12-09,22-033,LAC,W (+11),CHH,1,43:28,7,18,.389,0,1,.000,0,2,.000,1,4,5,7,0,4,2,4,14,9.4,+11
13,13,2001-12-10,22-034,LAC,W (+8),ORL,1,30:45,7,11,.636,1,1,1.000,4,4,1.000,0,4,4,10,1,2,3,6,19,19.3,+5
14,14,2001-12-12,22-036,LAC,W (+20),SEA,1,33:00,6,8,.750,1,1,1.000,2,2,1.000,2,8,10,8,1,2,3,2,15,19.8,+9
15,15,2001-12-14,22-038,LAC,L (-30),LAL,1,32:38,8,13,.615,0,3,.000,1,2,.500,1,3,4,3,0,0,4,4,17,8.8,-16
16,16,2001-12-16,22-040,LAC,W (+5),DET,1,39:09,10,19,.526,2,5,.400,3,4,.750,0,7,7,6,1,1,3,5,25,18.3,+3
17,17,2001-12-18,22-042,LAC,W (+4),PHO,1,36:15,4,8,.500,0,1,.000,0,0,,1,7,8,10,0,1,4,5,8,8.5,-1
18,18,2001-12-22,22-046,LAC,W (+16),SAC,1,36:49,2,14,.143,0,2,.000,2,2,1.000,1,6,7,8,1,1,2,2,6,4.0,+4
19,19,2001-12-26,22-050,LAC,L (-14),PHI,1,34:04,4,6,.667,2,3,.667,1,2,.500,0,0,0,6,1,1,2,4,11,10.3,-15
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,2001-12-27,22-051,LAC,L (-11),SEA,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
22,,2001-12-29,22-053,LAC,L (-2),BOS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
23,,2002-01-01,22-056,LAC,W (+15),POR,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
24,20,2002-01-02,22-057,LAC,L (-14),SAC,1,39:56,5,8,.625,0,0,,3,5,.600,2,5,7,4,0,0,6,2,13,7.5,-12
25,21,2002-01-04,22-059,LAC,W (+2),DEN,1,45:05,12,21,.571,2,2,1.000,1,4,.250,0,7,7,7,1,1,4,3,27,19.4,+4
26,22,2002-01-05,22-060,LAC,W (+3),MIL,1,41:44,6,17,.353,1,5,.200,5,7,.714,0,5,5,7,2,2,4,3,18,12.3,+7
27,23,2002-01-07,22-062,LAC,L (-24),PHI,1,35:13,3,15,.200,0,4,.000,7,7,1.000,2,7,9,7,2,2,3,2,13,11.7,-26
28,24,2002-01-08,22-063,LAC,L (-8),WAS,1,15:04,2,6,.333,0,3,.000,0,2,.000,1,2,3,4,0,0,0,0,4,3.9,+4
29,25,2002-01-10,22-065,LAC,L (-19),NJN,1,32:53,6,15,.400,1,4,.250,1,3,.333,0,4,4,6,1,1,2,4,14,8.6,-10
30,26,2002-01-11,22-066,LAC,L (-1),CHH,0,36:49,8,13,.615,2,2,1.000,4,8,.500,2,4,6,5,0,0,3,2,22,16.8,-4
31,27,2002-01-13,22-068,LAC,W (+7),TOR,1,41:03,5,14,.357,1,5,.200,5,5,1.000,0,8,8,3,0,0,2,3,16,9.5,+3
32,28,2002-01-15,22-070,LAC,L (-14),MIN,1,40:08,5,16,.313,0,5,.000,1,1,1.000,2,2,4,5,0,3,6,4,11,1.8,-4
33,29,2002-01-18,22-073,LAC,W (+6),CLE,1,24:19,2,6,.333,0,2,.000,1,2,.500,0,4,4,7,1,0,3,0,5,5.3,+3
34,,2002-01-19,22-074,LAC,L (-20),POR,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
35,,2002-01-21,22-076,LAC,W (+13),DEN,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
36,,2002-01-23,22-078,LAC,W (+5),LAL,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
0,1,2002-12-28,23-052,LAC,L (-7),GSW,1,37:21,7,19,.368,2,6,.333,5,9,.556,3,5,8,2,1,0,3,4,21,10.3,-8
1,2,2002-12-31,23-055,LAC,L (-8),PHI,1,31:43,2,10,.200,0,4,.000,1,2,.500,1,9,10,5,0,3,7,3,5,-0.8,-11
2,3,2003-01-02,23-057,LAC,L (-10),DAL,1,30:41,7,11,.636,1,3,.333,5,6,.833,0,9,9,2,0,0,2,5,20,14.8,-19
3,4,2003-01-03,23-058,LAC,L (-5),MEM,1,38:45,9,16,.563,0,4,.000,3,4,.750,1,7,8,5,1,1,3,5,21,16.0,-11
4,5,2003-01-05,23-060,LAC,L (-8),SAS,1,43:09,7,18,.389,1,4,.250,7,8,.875,4,7,11,2,2,2,5,5,22,14.5,-2
5,6,2003-01-08,23-063,LAC,W (+8),MEM,1,42:26,11,20,.550,1,3,.333,0,1,.000,0,5,5,5,0,0,3,5,23,13.0,+16
6,7,2003-01-10,23-065,LAC,W (+2),SEA,1,35:18,6,10,.600,1,3,.333,8,8,1.000,2,7,9,3,1,2,1,6,21,21.0,+12
7,8,2003-01-12,23-067,LAC,L (-6),DAL,1,41:24,8,14,.571,1,4,.250,0,2,.000,2,5,7,3,0,0,3,3,17,10.4,-3
8,9,2003-01-15,23-070,LAC,L (-31),MIN,1,30:18,3,13,.231,1,3,.333,6,6,1.000,0,9,9,5,0,1,2,3,13,8.8,-14
9,10,2003-01-18,23-073,LAC,W (+5),SAC,1,41:48,7,15,.467,2,3,.667,8,10,.800,3,6,9,4,1,0,3,3,24,19.0,0
10,11,2003-01-20,23-075,LAC,L (-4),LAL,1,37:43,4,11,.364,1,3,.333,0,1,.000,3,7,10,6,3,0,1,4,9,11.3,+3
11,12,2003-01-22,23-077,LAC,W (+7),UTA,1,43:20,4,12,.333,0,2,.000,4,5,.800,0,5,5,7,0,0,4,3,12,6.0,+11
12,13,2003-01-24,23-079,LAC,L (-3),MIN,1,37:37,6,15,.400,0,1,.000,1,1,1.000,0,6,6,3,0,0,7,4,13,0.2,-13
13,14,2003-01-26,23-081,LAC,L (-7),IND,1,39:03,6,12,.500,2,4,.500,0,0,,1,4,5,1,1,1,5,2,14,6.5,-18
14,,2003-01-27,23-082,LAC,L (-4),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
15,15,2003-01-29,23-084,LAC,W (+2),CHI,1,20:27,2,7,.286,0,2,.000,0,1,.000,1,5,6,4,0,0,2,3,4,1.3,-8
16,16,2003-01-31,23-086,LAC,L (-6),PHO,1,37:19,3,7,.429,0,1,.000,4,6,.667,0,3,3,4,1,1,5,6,10,3.5,-8
17,17,2003-02-02,23-088,LAC,L (-14),TOR,1,29:56,5,9,.556,0,1,.000,9,10,.900,1,4,5,2,1,1,4,3,19,14.1,-4
18,18,2003-02-04,23-090,LAC,L (-13),NYK,1,33:34,3,11,.273,0,2,.000,5,5,1.000,1,2,3,4,1,0,3,3,11,5.4,-19
19,19,2003-02-05,23-091,LAC,L (-9),DET,1,25:25,4,7,.571,0,0,,0,0,,0,2,2,0,0,1,2,2,8,3.2,-18
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,2003-02-11,23-097,LAC,W (+1),PHO,1,41:09,7,9,.778,1,1,1.000,1,1,1.000,2,5,7,5,3,1,7,1,16,15.2,-8
22,21,2003-02-12,23-098,LAC,L (-4),WAS,1,34:15,7,13,.538,3,4,.750,2,2,1.000,0,6,6,3,2,1,1,4,19,16.7,-4
23,22,2003-02-15,23-101,LAC,L (-8),BOS,1,29:48,2,12,.167,1,6,.167,0,0,,0,5,5,6,0,1,5,5,5,-3.2,-5
24,23,2003-02-19,23-105,LAC,W (+6),MIL,1,29:19,5,13,.385,1,1,1.000,2,4,.500,1,4,5,0,1,1,2,2,13,5.9,-1
25,24,2003-02-22,23-108,LAC,L (-2),ATL,1,43:45,6,13,.462,1,4,.250,2,2,1.000,3,5,8,6,2,0,0,3,15,16.9,-1
26,25,2003-02-25,23-111,LAC,L (-11),LAL,1,35:58,6,15,.400,1,2,.500,2,3,.667,1,8,9,4,1,0,1,4,15,10.8,-13
27,26,2003-02-26,23-112,LAC,L (-14),GSW,1,30:13,7,17,.412,0,2,.000,2,3,.667,3,4,7,5,1,0,2,4,16,10.7,-17
28,27,2003-02-28,23-114,LAC,L (-6),POR,1,42:25,10,20,.500,0,2,.000,3,4,.750,2,3,5,2,0,2,2,6,23,13.3,-7
29,28,2003-03-01,23-115,LAC,L (-8),SEA,1,40:03,4,11,.364,1,2,.500,2,2,1.000,0,5,5,5,0,0,1,6,11,6.5,-6
30,,2003-03-03,23-117,LAC,L (-3),NOH,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
31,,2003-03-05,23-119,LAC,L (-19),WAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
32,29,2003-03-07,23-121,LAC,L (-11),BOS,0,24:21,3,17,.176,0,2,.000,0,0,,2,7,9,1,0,0,1,1,6,-1.9,+2
33,30,2003-03-08,23-122,LAC,W (+6),CHI,1,19:49,1,7,.143,0,0,,3,4,.750,1,2,3,2,1,1,3,3,5,0.3,-7
34,31,2003-03-10,23-124,LAC,L (-9),ATL,1,36:14,5,8,.625,0,0,,2,2,1.000,0,6,6,4,1,0,2,6,12,9.6,-13
35,32,2003-03-12,23-126,LAC,L (-4),HOU,1,42:56,6,11,.545,3,5,.600,2,2,1.000,1,11,12,3,3,1,3,1,17,18.1,+1
36,33,2003-03-14,23-128,LAC,L (-11),SAS,1,37:05,7,9,.778,3,4,.750,9,10,.900,0,5,5,5,0,1,3,3,26,23.6,-19
37,34,2003-03-16,23-130,LAC,W (+1),TOR,1,37:15,10,20,.500,3,6,.500,2,4,.500,2,3,5,4,0,1,3,2,25,16.2,-5
38,35,2003-03-17,23-131,LAC,L (-17),LAL,1,36:02,5,12,.417,1,3,.333,1,2,.500,1,5,6,1,2,1,3,6,12,5.4,-2
39,36,2003-03-19,23-133,LAC,W (+13),DEN,1,21:50,3,12,.250,1,4,.250,6,6,1.000,0,4,4,1,1,1,1,1,13,8.0,-1
40,37,2003-03-22,23-136,LAC,L (-15),UTA,0,23:55,3,9,.333,1,1,1.000,4,4,1.000,2,0,2,0,3,2,1,4,11,9.1,-19
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,38,2003-03-24,23-138,LAC,L (-18),HOU,1,40:45,13,18,.722,2,3,.667,2,2,1.000,4,6,10,2,2,0,3,4,30,26.0,-12
43,39,2003-03-26,23-140,LAC,L (-7),DAL,1,40:08,7,18,.389,0,3,.000,1,4,.250,1,7,8,6,0,1,4,5,15,5.7,-6
44,40,2003-03-27,23-141,LAC,L (-10),SAC,1,24:54,0,7,.000,0,2,.000,0,0,,1,2,3,4,0,1,2,2,0,-2.9,-22
45,41,2003-03-30,23-144,LAC,W (+2),MEM,1,27:41,5,12,.417,0,0,,3,4,.750,1,5,6,3,0,1,2,5,13,7.2,+5
46,42,2003-04-01,23-146,LAC,L (-5),UTA,1,29:07,1,12,.083,0,3,.000,2,2,1.000,0,5,5,4,1,3,1,4,4,0.8,-2
47,43,2003-04-04,23-149,LAC,L (-8),SEA,1,34:06,8,16,.500,0,3,.000,3,4,.750,3,2,5,2,2,0,2,4,19,13.1,-7
48,44,2003-04-05,23-150,LAC,W (+11),NYK,1,28:50,4,5,.800,1,1,1.000,1,1,1.000,1,5,6,5,2,1,1,3,10,14.3,+19
49,45,2003-04-08,23-153,LAC,L (-3),MEM,1,34:04,7,13,.538,2,4,.500,4,4,1.000,0,6,6,6,0,0,5,4,20,13.1,+5
50,46,2003-04-09,23-154,LAC,L (-20),MIL,1,25:48,2,8,.250,0,2,.000,2,2,1.000,0,5,5,3,0,3,8,4,6,-2.7,-6
51,,2003-04-11,23-156,LAC,L (-16),MIN,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
52,47,2003-04-12,23-157,LAC,W (+22),DEN,1,37:43,6,11,.545,0,0,,1,2,.500,1,9,10,9,0,0,1,3,13,14.8,+19
53,48,2003-04-14,23-159,LAC,W (+9),GSW,1,31:32,4,13,.308,1,4,.250,4,4,1.000,2,8,10,5,0,1,1,5,13,10.5,+11
54,49,2003-04-16,23-161,LAC,W (+14),POR,1,39:55,10,13,.769,2,2,1.000,2,6,.333,1,12,13,5,1,3,4,4,24,22.6,+14
0,1,2003-10-28,23-356,MIA,L (-15),PHI,1,7:39,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,0,0,0.3,-3
1,,2003-10-29,23-357,MIA,L (-23),BOS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
2,2,2003-10-31,23-359,MIA,L (-12),DET,1,39:36,4,15,.267,0,3,.000,4,6,.667,1,4,5,3,1,0,6,5,12,-0.7,-13
3,3,2003-11-03,23-362,MIA,L (-10),DAL,1,44:36,7,19,.368,2,3,.667,1,2,.500,1,5,6,9,0,0,2,3,17,11.4,-3
4,4,2003-11-04,23-363,MIA,L (-7),SAS,1,39:23,6,15,.400,0,3,.000,2,2,1.000,2,10,12,3,2,0,3,5,14,9.4,-4
5,5,2003-11-08,24-002,MIA,L (-9),MIN,1,28:01,4,14,.286,1,3,.333,0,0,,2,5,7,2,0,0,1,4,9,2.5,+4
6,6,2003-11-11,24-005,MIA,L (-20),HOU,1,37:51,6,15,.400,0,2,.000,2,8,.250,4,6,10,5,1,1,3,3,14,9.1,-13
7,7,2003-11-12,24-006,MIA,W (+5),CLE,1,40:32,5,17,.294,0,4,.000,4,6,.667,0,2,2,10,2,0,5,2,14,7.1,+12
8,8,2003-11-14,24-008,MIA,W (+4),WAS,1,46:30,10,23,.435,2,5,.400,4,7,.571,2,10,12,5,1,1,4,3,26,17.1,+5
9,9,2003-11-16,24-010,MIA,L (-22),LAL,1,35:15,7,15,.467,0,2,.000,4,7,.571,2,7,9,1,1,1,3,3,18,10.8,-9
10,10,2003-11-18,24-012,MIA,W (+7),SEA,1,43:46,7,13,.538,3,5,.600,4,7,.571,1,10,11,6,2,0,3,4,21,18.8,+11
11,11,2003-11-19,24-013,MIA,L (-1),POR,1,38:24,6,17,.353,1,3,.333,0,2,.000,7,2,9,3,0,0,4,2,13,5.5,-9
12,12,2003-11-21,24-015,MIA,L (-10),GSW,1,39:58,7,11,.636,2,4,.500,4,5,.800,1,7,8,4,2,2,3,3,20,19.5,-15
13,13,2003-11-22,24-016,MIA,L (-2),PHO,1,39:33,7,15,.467,2,4,.500,8,8,1.000,0,5,5,3,0,0,7,5,24,10.9,+4
14,14,2003-11-25,24-019,MIA,W (+4),NOH,1,44:29,7,14,.500,2,4,.500,3,3,1.000,0,6,6,3,0,0,4,3,19,10.7,+5
15,15,2003-11-28,24-022,MIA,L (-12),ATL,1,34:28,6,15,.400,2,5,.400,1,2,.500,1,8,9,1,0,2,4,4,15,6.1,-23
16,16,2003-11-29,24-023,MIA,W (+12),TOR,1,26:16,2,4,.500,0,1,.000,3,4,.750,0,5,5,2,0,1,6,6,7,-0.2,+3
17,17,2003-12-03,24-027,MIA,L (-14),DET,1,42:57,11,31,.355,0,4,.000,0,1,.000,6,8,14,2,1,1,6,6,22,5.6,-5
18,18,2003-12-05,24-029,MIA,L (-3),PHI,1,39:08,5,17,.294,1,6,.167,8,10,.800,5,7,12,5,0,1,1,5,19,15.1,+7
19,19,2003-12-06,24-030,MIA,L (-16),SAS,1,46:04,7,17,.412,0,4,.000,3,6,.500,0,9,9,4,1,1,2,3,17,10.7,-14
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,2003-12-09,24-033,MIA,W (+20),PHO,1,40:36,6,13,.462,0,2,.000,4,6,.667,3,14,17,3,1,0,2,3,16,14.7,+15
22,21,2003-12-12,24-036,MIA,W (+3),MEM,1,44:54,11,19,.579,1,3,.333,6,6,1.000,3,11,14,3,2,0,3,3,29,25.4,+4
23,22,2003-12-14,24-038,MIA,W (+1),TOR,1,40:08,5,15,.333,0,1,.000,7,9,.778,3,13,16,2,2,1,3,3,17,13.6,+3
24,23,2003-12-16,24-040,MIA,W (+18),ATL,1,39:28,6,12,.500,2,4,.500,5,6,.833,0,12,12,5,2,1,2,1,19,20.0,+13
25,24,2003-12-17,24-041,MIA,L (-11),PHI,1,28:16,6,13,.462,1,5,.200,4,4,1.000,1,2,3,4,1,1,3,5,17,11.1,-2
26,25,2003-12-19,24-043,MIA,L (-14),MEM,1,32:51,3,9,.333,1,1,1.000,2,2,1.000,2,8,10,5,2,0,7,2,9,5.4,-24
27,26,2003-12-21,24-045,MIA,W (+11),GSW,1,35:50,5,11,.455,1,2,.500,0,0,,1,14,15,5,2,2,7,4,11,8.5,+6
28,27,2003-12-23,24-047,MIA,W (+7),WAS,1,43:51,4,15,.267,2,7,.286,0,0,,1,6,7,3,2,5,6,1,10,4.8,+5
29,28,2003-12-26,24-050,MIA,W (+8),WAS,1,34:17,8,18,.444,0,3,.000,1,1,1.000,3,5,8,4,1,1,3,5,17,10.7,+5
30,29,2003-12-27,24-051,MIA,L (-20),NYK,1,40:56,8,19,.421,1,3,.333,8,9,.889,1,2,3,6,1,0,2,2,25,18.2,-22
31,30,2003-12-29,24-053,MIA,W (+7),CHI,1,43:46,10,18,.556,2,4,.500,3,5,.600,2,11,13,8,2,1,2,2,25,25.8,+16
32,31,2003-12-30,24-054,MIA,L (-29),NYK,1,40:13,5,18,.278,0,2,.000,9,10,.900,0,5,5,2,0,0,1,0,19,9.9,-25
33,32,2004-01-02,24-057,MIA,W (+11),ORL,1,24:46,7,12,.583,1,2,.500,4,4,1.000,0,4,4,3,1,0,2,4,19,14.1,+15
34,33,2004-01-05,24-060,MIA,L (-22),IND,1,40:34,3,14,.214,0,1,.000,5,8,.625,3,15,18,3,0,3,2,3,11,8.8,-21
35,34,2004-01-07,24-062,MIA,W (+7),CHI,1,35:26,10,16,.625,1,4,.250,4,5,.800,2,9,11,4,3,1,1,3,25,25.8,+8
36,35,2004-01-09,24-064,MIA,L (-9),MIL,1,44:02,9,24,.375,0,5,.000,4,5,.800,5,10,15,3,2,0,4,4,22,13.4,0
37,36,2004-01-10,24-065,MIA,L (-6),MIN,1,39:32,6,16,.375,2,4,.500,1,1,1.000,2,9,11,5,1,0,4,4,15,9.2,-7
38,37,2004-01-13,24-068,MIA,L (-4),SAC,1,36:36,10,15,.667,1,1,1.000,0,0,,2,10,12,4,2,1,3,3,21,20.2,-13
39,38,2004-01-15,24-070,MIA,L (-12),UTA,1,31:37,4,11,.364,1,3,.333,5,9,.556,0,5,5,3,0,3,3,4,14,7.4,-19
40,39,2004-01-16,24-071,MIA,W (+2),LAC,1,37:09,4,12,.333,0,4,.000,3,4,.750,3,12,15,2,0,1,3,1,11,8.2,+4
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,40,2004-01-18,24-073,MIA,L (-8),DEN,1,43:10,9,21,.429,0,1,.000,8,9,.889,0,6,6,8,1,0,0,4,26,21.3,-4
43,41,2004-01-20,24-075,MIA,L (-2),BOS,1,39:26,4,17,.235,0,3,.000,4,6,.667,4,10,14,9,0,1,6,4,12,6.1,-4
44,42,2004-01-23,24-078,MIA,W (+21),NJN,1,42:36,5,15,.333,0,3,.000,2,3,.667,2,16,18,6,1,1,5,3,12,9.0,+19
45,43,2004-01-24,24-079,MIA,W (+8),NYK,1,42:08,7,11,.636,2,4,.500,3,4,.750,0,9,9,5,2,0,3,2,19,18.1,+11
46,44,2004-01-26,24-081,MIA,W (+14),HOU,1,42:57,8,14,.571,3,7,.429,1,4,.250,2,13,15,4,0,1,1,4,20,18.4,+11
47,45,2004-01-28,24-083,MIA,L (-1),CLE,1,35:35,6,13,.462,0,0,,3,5,.600,4,5,9,6,1,0,2,5,15,13.0,+1
48,46,2004-01-30,24-085,MIA,W (+9),LAC,1,43:54,7,17,.412,1,4,.250,10,13,.769,4,10,14,4,3,1,5,3,25,20.8,+4
49,47,2004-01-31,24-086,MIA,W (+24),NOH,1,37:46,3,10,.300,2,3,.667,4,4,1.000,0,6,6,3,1,2,1,3,12,10.3,+23
50,48,2004-02-02,24-088,MIA,L (-2),DET,1,47:19,5,14,.357,0,3,.000,8,10,.800,1,13,14,7,0,1,2,4,18,16.0,0
51,49,2004-02-04,24-090,MIA,L (-11),NJN,1,39:04,8,13,.615,1,1,1.000,10,12,.833,1,4,5,9,4,1,3,5,27,28.2,-8
52,50,2004-02-07,24-093,MIA,L (-12),NYK,1,40:23,6,19,.316,0,2,.000,6,8,.750,3,11,14,3,1,3,2,3,18,13.7,-12
53,51,2004-02-08,24-094,MIA,L (-6),IND,1,44:35,6,10,.600,3,4,.750,10,12,.833,0,7,7,7,1,4,1,4,25,27.8,-5
54,52,2004-02-10,24-096,MIA,L (-15),LAL,1,43:17,6,14,.429,0,0,,1,1,1.000,2,9,11,8,0,0,4,4,13,9.7,-15
55,53,2004-02-11,24-097,MIA,W (+13),ORL,1,36:36,6,13,.462,0,1,.000,6,6,1.000,4,5,9,6,2,2,4,2,18,18.4,-1
56,54,2004-02-17,24-103,MIA,W (+12),UTA,1,34:54,2,5,.400,0,1,.000,2,2,1.000,2,7,9,2,2,2,1,4,6,9.0,+9
57,55,2004-02-20,24-106,MIA,W (+33),ATL,1,27:57,3,6,.500,0,0,,4,4,1.000,0,9,9,6,1,1,3,2,10,11.8,+31
58,56,2004-02-21,24-107,MIA,W (+16),DEN,1,38:09,7,13,.538,1,2,.500,6,10,.600,2,11,13,2,0,2,4,4,21,15.0,+10
59,57,2004-02-23,24-109,MIA,L (-8),POR,1,41:12,11,21,.524,0,3,.000,3,4,.750,5,3,8,4,0,1,4,1,25,17.8,-3
60,58,2004-02-28,24-114,MIA,L (-6),NJN,1,16:54,2,6,.333,1,2,.500,5,5,1.000,1,3,4,3,0,1,1,6,10,7.6,-3
61,59,2004-02-29,24-115,MIA,L (-4),MIL,1,45:42,9,22,.409,1,4,.250,3,4,.750,0,7,7,2,0,1,1,4,22,11.4,-7
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,60,2004-03-02,24-117,MIA,L (-3),TOR,1,39:59,7,18,.389,0,2,.000,9,13,.692,3,11,14,3,1,0,1,2,23,18.3,+10
64,61,2004-03-04,24-119,MIA,W (+6),MIL,1,41:52,5,13,.385,0,2,.000,6,7,.857,1,6,7,9,2,1,2,5,16,16.0,+10
65,62,2004-03-06,24-121,MIA,W (+6),SAC,1,45:27,11,18,.611,1,2,.500,7,12,.583,6,13,19,11,2,1,4,4,30,32.7,+3
66,63,2004-03-09,24-124,MIA,W (+11),ORL,1,39:22,2,11,.182,0,1,.000,12,15,.800,2,11,13,4,2,0,2,2,16,14.6,+6
67,64,2004-03-10,24-125,MIA,L (-11),NOH,1,44:15,5,17,.294,1,3,.333,1,2,.500,2,10,12,7,0,0,2,3,12,7.8,-17
68,65,2004-03-12,24-127,MIA,W (+8),SEA,1,28:43,5,9,.556,1,1,1.000,4,8,.500,1,6,7,3,2,1,2,3,15,13.2,+1
69,66,2004-03-14,24-129,MIA,W (+9),NJN,1,36:50,3,9,.333,0,1,.000,9,12,.750,0,7,7,3,2,0,3,5,15,9.9,+9
70,67,2004-03-16,24-131,MIA,W (+13),NOH,1,28:58,3,11,.273,1,1,1.000,2,3,.667,2,11,13,4,1,1,4,3,9,6.1,+11
71,68,2004-03-20,24-135,MIA,W (+32),PHI,1,29:13,5,14,.357,1,3,.333,3,4,.750,4,6,10,2,1,2,3,5,14,9.2,-2
72,69,2004-03-21,24-136,MIA,W (+20),WAS,1,38:09,8,14,.571,0,1,.000,2,3,.667,2,3,5,2,1,0,2,3,18,12.5,+21
73,70,2004-03-24,24-139,MIA,W (+15),ORL,1,40:30,8,11,.727,2,2,1.000,2,2,1.000,3,11,14,1,2,3,3,5,20,20.7,+13
74,71,2004-03-26,24-141,MIA,W (+1),DAL,1,51:19,8,18,.444,0,0,,10,14,.714,4,14,18,4,1,1,1,4,26,23.9,+4
75,72,2004-03-28,24-143,MIA,L (-7),IND,1,20:00,4,6,.667,0,0,,0,0,,2,3,5,1,0,0,3,4,8,3.8,-4
76,,2004-03-29,24-144,MIA,W (+9),CHI,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
77,73,2004-03-31,24-146,MIA,W (+3),ATL,1,35:47,8,12,.667,2,2,1.000,3,6,.500,3,6,9,1,1,0,2,6,21,15.8,-3
78,74,2004-04-02,24-148,MIA,L (-8),DET,1,31:34,7,17,.412,0,2,.000,4,6,.667,1,8,9,0,0,2,4,6,18,6.2,-2
79,75,2004-04-03,24-149,MIA,W (+14),CHI,1,33:42,4,10,.400,0,0,,3,4,.750,2,11,13,1,2,0,4,3,11,7.4,+10
80,76,2004-04-07,24-153,MIA,W (+3),BOS,1,38:57,5,11,.455,0,1,.000,14,14,1.000,6,4,10,5,0,1,1,3,24,25.7,+9
81,77,2004-04-09,24-155,MIA,W (+15),CLE,1,37:20,5,11,.455,1,3,.333,7,8,.875,0,5,5,4,0,0,1,2,18,14.4,+6
82,78,2004-04-10,24-156,MIA,L (-11),CLE,1,26:43,6,11,.545,0,0,,1,4,.250,1,3,4,1,1,0,2,1,13,7.4,-7
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,79,2004-04-12,24-158,MIA,W (+7),BOS,1,40:11,10,19,.526,1,3,.333,7,10,.700,4,7,11,5,3,0,5,3,28,22.7,+10
85,80,2004-04-14,24-160,MIA,W (+12),NJN,1,20:19,2,6,.333,0,1,.000,5,5,1.000,2,1,3,3,0,1,1,4,9,7.5,+14
0,1,2004-11-02,24-362,LAL,W (+11),DEN,1,25:25,2,8,.250,0,2,.000,1,3,.333,3,10,13,3,4,1,2,3,5,8.1,-5
1,2,2004-11-03,24-363,LAL,L (-26),UTA,1,35:16,3,10,.300,0,1,.000,8,10,.800,2,7,9,1,1,2,3,5,14,9.0,-25
2,3,2004-11-05,24-365,LAL,L (-9),SAS,1,38:11,8,15,.533,2,3,.667,6,10,.600,3,8,11,4,3,2,6,1,24,20.4,-1
3,4,2004-11-07,25-001,LAL,W (+16),ATL,1,31:54,4,8,.500,1,1,1.000,2,2,1.000,0,11,11,1,0,0,3,5,11,6.0,+4
4,5,2004-11-09,25-003,LAL,W (+8),NOH,1,40:28,4,9,.444,0,3,.000,4,7,.571,1,5,6,4,0,2,2,5,12,8.5,+14
5,6,2004-11-10,25-004,LAL,L (-23),MEM,1,19:57,4,7,.571,0,0,,6,8,.750,3,8,11,0,0,3,1,4,14,13.9,-14
6,7,2004-11-12,25-006,LAL,L (-9),ORL,1,37:15,6,12,.500,0,2,.000,4,5,.800,1,7,8,2,1,1,3,5,16,10.5,0
7,8,2004-11-13,25-007,LAL,W (+5),HOU,1,45:33,7,12,.583,1,4,.250,5,8,.625,4,9,13,5,1,1,3,2,20,20.1,+1
8,9,2004-11-17,25-011,LAL,W (+14),LAC,1,26:13,4,7,.571,0,0,,3,3,1.000,1,5,6,1,1,1,2,3,11,9.1,+2
9,10,2004-11-19,25-013,LAL,L (-5),PHO,1,42:14,7,13,.538,1,2,.500,3,8,.375,3,12,15,3,0,0,4,4,18,11.9,0
10,11,2004-11-21,25-015,LAL,W (+9),CHI,1,36:28,3,8,.375,1,2,.500,5,6,.833,4,8,12,5,0,0,3,4,12,11.3,+8
11,12,2004-11-23,25-017,LAL,W (+4),MIL,1,37:16,8,12,.667,1,2,.500,0,3,.000,3,6,9,2,1,0,1,4,17,14.3,+12
12,13,2004-11-26,25-020,LAL,L (-3),SAC,1,33:35,5,15,.333,0,1,.000,1,2,.500,4,10,14,2,0,1,3,5,11,5.0,+2
13,14,2004-11-28,25-022,LAL,W (+13),NOH,1,43:05,5,10,.500,0,2,.000,4,5,.800,3,11,14,4,1,1,1,1,14,17.1,+14
14,15,2004-11-30,25-024,LAL,W (+5),MIL,1,39:55,7,12,.583,0,1,.000,2,3,.667,1,10,11,5,1,1,3,4,16,14.3,-6
