,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
0,1,2011-12-26,20-288,CLE,L (-8),TOR,0,17:17,4,6,.667,0,0,,4,6,.667,2,3,5,0,0,0,0,2,12,10.1,+3
1,2,2011-12-28,20-290,CLE,W (+16),DET,0,24:34,5,8,.625,0,0,,0,0,,1,3,4,1,1,2,3,1,10,7.7,+18
2,3,2011-12-30,20-292,CLE,L (-7),IND,0,17:08,1,3,.333,0,0,,0,0,,1,1,2,0,0,2,2,4,2,-0.9,-4
3,4,2012-01-01,20-294,CLE,W (+16),NJN,0,16:33,4,5,.800,0,0,,1,6,.167,3,3,6,0,0,3,0,2,9,9.4,-6
4,5,2012-01-03,20-296,CLE,W (+14),CHA,0,24:04,7,16,.438,0,0,,2,6,.333,5,4,9,1,0,2,0,4,16,11.2,+5
5,6,2012-01-04,20-297,CLE,L (-15),TOR,0,16:27,0,5,.000,0,0,,1,2,.500,0,3,3,0,0,1,0,1,1,-1.7,-5
6,7,2012-01-06,20-299,CLE,W (+11),MIN,0,14:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,2,3,2,-1.6,+5
7,8,2012-01-08,20-301,CLE,L (-20),POR,0,17:18,4,6,.667,0,0,,2,4,.500,1,4,5,0,0,3,3,2,10,6.8,-2
8,9,2012-01-10,20-303,CLE,L (-8),UTA,0,15:34,4,5,.800,0,0,,1,3,.333,3,2,5,0,2,1,2,2,9,8.9,-7
9,10,2012-01-12,20-305,CLE,W (+11),PHO,0,14:47,3,7,.429,0,0,,1,3,.333,3,3,6,0,0,0,2,1,7,3.1,-8
10,11,2012-01-13,20-306,CLE,L (-5),LAL,0,18:47,4,9,.444,0,0,,1,2,.500,2,6,8,0,0,0,1,1,9,5.7,+4
11,12,2012-01-16,20-309,CLE,W (+8),CHA,0,19:15,4,8,.500,0,0,,0,3,.000,0,2,2,0,0,1,1,3,8,1.9,+4
12,13,2012-01-17,20-310,CLE,L (-10),GSW,0,18:28,2,9,.222,0,0,,1,3,.333,4,5,9,0,0,1,1,2,5,1.9,-8
13,14,2012-01-20,20-313,CLE,L (-39),CHI,0,17:18,2,10,.200,0,0,,0,2,.000,4,1,5,0,0,0,1,0,4,-0.9,-25
14,15,2012-01-21,20-314,CLE,L (-27),ATL,0,23:18,6,7,.857,0,0,,4,5,.800,2,3,5,0,1,0,2,1,16,14.0,-13
15,,2012-01-24,20-317,CLE,L (-7),MIA,Inactive,,,,,,,,,,,,,,,,,,,,,
16,,2012-01-25,20-318,CLE,W (+10),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
17,16,2012-01-27,20-320,CLE,L (-3),NJN,0,15:37,2,5,.400,0,0,,1,2,.500,0,3,3,0,1,1,1,1,5,3.1,-8
18,17,2012-01-29,20-322,CLE,W (+1),BOS,0,17:02,1,6,.167,0,0,,1,2,.500,3,1,4,0,0,2,2,0,3,0.6,-5
19,18,2012-01-31,20-324,CLE,L (-3),BOS,0,5:06,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-5
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,2012-02-03,20-327,CLE,L (-8),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
22,,2012-02-04,20-328,CLE,W (+3),DAL,Inactive,,,,,,,,,,,,,,,,,,,,,
23,,2012-02-07,20-331,CLE,L (-16),MIA,Inactive,,,,,,,,,,,,,,,,,,,,,
24,,2012-02-08,20-332,CLE,W (+7),LAC,Inactive,,,,,,,,,,,,,,,,,,,,,
25,19,2012-02-10,20-334,CLE,L (-1),MIL,0,28:27,2,8,.250,0,0,,1,3,.333,4,9,13,0,1,3,2,1,5,5.6,+7
26,20,2012-02-11,20-335,CLE,L (-15),PHI,0,19:25,0,6,.000,0,0,,2,2,1.000,2,6,8,1,0,2,0,4,2,1.5,-19
27,21,2012-02-15,20-339,CLE,W (+11),IND,0,12:10,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,0,4,2,0.7,0
28,22,2012-02-17,20-341,CLE,L (-24),MIA,0,25:53,4,7,.571,0,0,,4,5,.800,5,1,6,0,0,2,1,2,12,11.7,0
29,23,2012-02-19,20-343,CLE,W (+1),SAC,0,29:55,6,10,.600,0,0,,3,6,.500,7,5,12,1,1,3,2,2,15,16.6,+4
30,24,2012-02-21,20-345,CLE,W (+1),DET,0,20:29,0,5,.000,0,0,,0,0,,3,4,7,0,1,0,1,1,0,-0.6,+2
31,25,2012-02-22,20-346,CLE,L (-5),NOH,0,15:39,4,8,.500,0,0,,2,8,.250,6,4,10,0,1,0,1,4,10,7.4,+5
32,26,2012-02-28,20-352,CLE,L (-3),BOS,0,27:17,5,9,.556,0,0,,3,4,.750,6,4,10,0,0,2,0,1,13,14.7,0
33,27,2012-02-29,20-353,CLE,L (-17),NYK,0,29:27,5,9,.556,0,0,,1,2,.500,6,2,8,1,0,1,1,5,11,9.5,-5
34,28,2012-03-02,20-355,CLE,L (-21),CHI,0,28:16,2,7,.286,0,0,,3,5,.600,5,6,11,1,1,0,0,1,7,8.7,-21
35,29,2012-03-03,20-356,CLE,L (-3),WAS,0,16:54,0,5,.000,0,0,,0,0,,1,2,3,0,0,1,2,1,0,-3.9,-8
36,30,2012-03-05,20-358,CLE,L (-9),UTA,0,21:58,1,6,.167,0,0,,1,3,.333,1,2,3,1,0,3,0,1,3,2.1,-5
37,31,2012-03-07,20-360,CLE,W (+1),DEN,0,24:34,1,2,.500,0,0,,1,2,.500,0,3,3,2,1,0,0,1,3,4.5,-5
38,32,2012-03-09,20-362,CLE,W (+6),OKC,0,23:07,2,8,.250,0,0,,1,2,.500,6,2,8,0,1,2,1,1,5,5.6,-6
39,33,2012-03-11,20-364,CLE,W (+11),HOU,0,23:15,2,2,1.000,0,0,,0,2,.000,1,3,4,3,0,0,1,4,4,3.7,+16
40,34,2012-03-13,21-000,CLE,L (-8),TOR,0,23:00,2,6,.333,0,0,,5,6,.833,0,3,3,0,0,1,0,2,9,6.0,+5
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,35,2012-03-14,21-001,CLE,L (-10),MIL,0,20:36,1,6,.167,0,0,,3,3,1.000,4,1,5,1,0,0,2,2,5,2.2,-11
43,36,2012-03-18,21-005,CLE,L (-16),ATL,1,34:54,3,8,.375,0,0,,1,2,.500,3,3,6,1,1,0,2,4,7,3.3,-17
44,37,2012-03-19,21-006,CLE,W (+5),NJN,1,37:29,12,16,.750,0,0,,3,4,.750,8,4,12,1,0,1,2,3,27,25.2,-8
45,38,2012-03-21,21-008,CLE,L (-1),ATL,1,41:10,5,9,.556,0,0,,3,6,.500,0,5,5,0,1,2,5,2,13,5.6,-6
46,39,2012-03-23,21-010,CLE,L (-13),ORL,1,37:29,5,13,.385,0,0,,5,5,1.000,6,5,11,0,1,2,3,3,15,11.8,-9
47,40,2012-03-25,21-012,CLE,L (-25),PHO,1,26:13,2,5,.400,0,0,,4,6,.667,5,2,7,0,0,0,2,5,8,4.6,-9
48,41,2012-03-27,21-014,CLE,L (-18),PHI,1,27:27,3,3,1.000,0,0,,3,6,.500,3,3,6,0,0,0,2,0,9,7.9,-9
49,42,2012-03-28,21-015,CLE,L (-12),DET,1,29:58,3,12,.250,0,0,,3,4,.750,6,5,11,0,1,3,1,2,9,8.4,-15
50,43,2012-03-30,21-017,CLE,L (-37),MIL,1,28:54,6,11,.545,0,0,,3,7,.429,9,2,11,0,0,0,1,4,15,12.4,-18
51,44,2012-03-31,21-018,CLE,L (-16),NYK,1,15:28,1,2,.500,0,0,,1,2,.500,0,1,1,0,0,0,2,4,3,-1.7,+3
52,45,2012-04-03,21-021,CLE,L (-35),SAS,1,28:04,4,7,.571,0,0,,2,2,1.000,1,3,4,1,1,0,0,1,10,9.6,-14
53,46,2012-04-04,21-022,CLE,L (-9),MIL,1,33:00,6,11,.545,0,0,,0,0,,4,5,9,1,0,0,3,4,12,7.1,+13
54,47,2012-04-06,21-024,CLE,W (+4),TOR,1,24:14,2,6,.333,0,0,,2,3,.667,2,2,4,0,1,0,0,3,6,4.0,-4
55,48,2012-04-08,21-026,CLE,L (-5),NJN,1,33:04,7,12,.583,0,0,,1,4,.250,10,5,15,2,1,2,2,3,15,17.3,+1
56,49,2012-04-10,21-028,CLE,W (+13),CHA,1,22:15,3,8,.375,0,0,,0,0,,3,4,7,1,0,1,0,3,6,5.1,-9
57,50,2012-04-11,21-029,CLE,L (-6),IND,1,30:07,4,7,.571,0,0,,2,3,.667,4,4,8,0,1,1,1,2,10,10.2,-18
58,51,2012-04-13,21-031,CLE,L (-19),IND,1,19:25,1,3,.333,0,0,,1,2,.500,1,1,2,1,1,1,1,4,3,1.7,-22
59,52,2012-04-14,21-032,CLE,W (+9),WAS,1,34:59,5,11,.455,0,0,,4,4,1.000,0,3,3,0,0,2,4,5,14,4.6,0
60,53,2012-04-15,21-033,CLE,L (-16),ORL,1,28:36,1,8,.125,0,0,,1,2,.500,4,4,8,0,0,0,1,1,3,0.0,-11
61,54,2012-04-17,21-035,CLE,L (-39),DET,1,34:25,6,16,.375,0,1,.000,0,0,,5,8,13,2,1,0,4,3,12,6.3,-41
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,55,2012-04-18,21-036,CLE,L (-16),PHI,1,22:31,5,6,.833,0,0,,2,2,1.000,1,4,5,0,1,0,1,0,12,11.7,-6
64,56,2012-04-20,21-038,CLE,W (+8),NYK,1,23:42,4,7,.571,0,0,,2,2,1.000,2,4,6,1,0,0,2,3,10,6.8,+8
65,57,2012-04-22,21-040,CLE,L (-16),SAS,1,29:32,4,9,.444,0,0,,1,4,.250,5,4,9,2,1,2,2,2,9,8.8,+3
66,58,2012-04-23,21-041,CLE,L (-8),MEM,1,29:33,3,10,.300,0,0,,6,10,.600,4,5,9,0,0,4,1,6,12,8.3,-4
67,59,2012-04-25,21-043,CLE,L (-11),WAS,1,18:11,3,6,.500,0,0,,1,2,.500,3,1,4,0,2,1,0,0,7,8.7,-8
68,60,2012-04-26,21-044,CLE,L (-32),CHI,1,30:10,4,11,.364,0,1,.000,5,8,.625,6,6,12,0,1,1,2,0,13,11.4,-12
0,1,2012-10-30,21-231,CLE,W (+10),WAS,1,31:31,5,8,.625,0,0,,2,4,.500,3,7,10,5,1,0,2,2,12,13.5,+20
1,2,2012-11-02,21-234,CLE,L (-29),CHI,1,23:32,2,6,.333,0,0,,2,2,1.000,2,3,5,1,0,0,1,3,6,3.4,-5
2,3,2012-11-03,21-235,CLE,L (-3),MIL,1,29:59,2,5,.400,0,0,,5,8,.625,4,2,6,0,1,0,0,3,9,8.3,+13
3,4,2012-11-05,21-237,CLE,W (+7),LAC,1,31:48,0,6,.000,0,0,,1,4,.250,4,4,8,1,3,1,3,5,1,-1.0,+5
4,5,2012-11-07,21-239,CLE,L (-10),GSW,1,35:47,4,8,.500,0,0,,3,8,.375,4,6,10,1,0,0,3,4,11,5.7,+10
5,6,2012-11-09,21-241,CLE,L (-2),PHO,1,36:48,5,8,.625,0,0,,0,0,,5,3,8,1,3,1,3,1,10,11.8,-8
6,7,2012-11-11,21-243,CLE,L (-15),OKC,1,33:12,3,6,.500,0,0,,4,4,1.000,2,6,8,1,2,0,1,3,10,10.7,+1
7,8,2012-11-13,21-245,CLE,L (-13),BRK,1,30:49,6,11,.545,0,0,,2,5,.400,3,2,5,0,1,0,1,4,14,8.6,-5
8,9,2012-11-17,21-249,CLE,L (-8),DAL,1,28:51,5,12,.417,0,0,,0,0,,4,8,12,3,0,0,2,2,10,8.1,+3
9,10,2012-11-18,21-250,CLE,L (-7),PHI,1,30:47,6,14,.429,0,0,,2,3,.667,8,5,13,2,0,1,0,2,14,14.6,-3
10,11,2012-11-21,21-253,CLE,W (+9),PHI,1,24:53,1,7,.143,0,0,,2,3,.667,3,8,11,2,0,1,0,1,4,5.3,+2
11,12,2012-11-23,21-255,CLE,L (-4),ORL,1,28:16,3,6,.500,0,0,,0,0,,2,3,5,1,0,0,2,3,6,2.8,+5
12,13,2012-11-24,21-256,CLE,L (-2),MIA,1,22:39,6,7,.857,0,0,,1,2,.500,2,3,5,1,0,0,1,1,13,11.7,-2
13,14,2012-11-26,21-258,CLE,L (-6),MEM,1,32:23,4,7,.571,0,0,,1,2,.500,3,2,5,0,2,2,3,5,9,6.4,-11
14,15,2012-11-27,21-259,CLE,L (-13),PHO,1,23:47,1,7,.143,0,0,,3,4,.750,2,4,6,0,0,0,3,3,5,-1.5,-7
15,16,2012-11-30,21-262,CLE,W (+2),ATL,1,32:50,3,7,.429,0,0,,0,0,,6,9,15,1,2,1,0,4,6,11.0,-1
16,17,2012-12-01,21-263,CLE,L (-1),POR,1,37:32,5,8,.625,0,0,,0,0,,1,1,2,1,0,2,1,5,10,6.5,-12
17,18,2012-12-03,21-265,CLE,L (-10),DET,1,32:33,4,13,.308,0,0,,2,2,1.000,5,6,11,1,0,2,0,4,10,8.3,-8
18,19,2012-12-05,21-267,CLE,L (-10),CHI,1,32:15,5,9,.556,0,0,,1,2,.500,5,0,5,0,1,2,2,2,11,9.4,-11
19,20,2012-12-07,21-269,CLE,L (-18),MIN,1,24:48,3,7,.429,0,0,,0,0,,0,3,3,0,2,0,2,5,6,1.2,-13
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,2012-12-08,21-270,CLE,L (-7),DET,1,24:14,4,6,.667,0,0,,1,2,.500,4,1,5,0,1,1,0,3,9,9.6,+7
22,22,2012-12-11,21-273,CLE,W (+6),LAL,1,33:36,0,3,.000,0,0,,1,4,.250,2,8,10,0,0,0,1,4,1,-1.1,+1
23,23,2012-12-12,21-274,CLE,L (-15),IND,1,24:53,2,4,.500,0,0,,0,1,.000,4,5,9,1,0,1,3,3,4,3.1,-2
24,24,2012-12-14,21-276,CLE,L (-4),MIL,1,24:51,1,5,.200,0,0,,3,4,.750,3,6,9,3,2,0,1,1,5,8.1,-9
25,25,2012-12-15,21-277,CLE,L (-1),NYK,1,17:19,5,5,1.000,0,0,,0,0,,0,4,4,0,0,0,1,0,10,8.7,-4
26,26,2012-12-18,21-280,CLE,L (-14),TOR,1,29:07,5,8,.625,0,0,,0,1,.000,7,2,9,1,1,1,2,4,10,10.3,-4
27,27,2012-12-19,21-281,CLE,L (-12),BOS,1,38:29,2,10,.200,0,0,,7,9,.778,6,6,12,2,2,2,1,2,11,13.0,-16
28,28,2012-12-21,21-283,CLE,L (-10),IND,1,34:27,5,9,.556,0,0,,2,5,.400,4,9,13,0,0,2,3,3,12,9.2,-21
29,29,2012-12-22,21-284,CLE,W (+12),MIL,1,36:48,6,8,.750,0,0,,2,4,.500,2,12,14,1,0,1,2,4,14,12.8,+25
30,30,2012-12-26,21-288,CLE,W (+3),WAS,1,37:18,5,9,.556,0,0,,5,5,1.000,3,9,12,0,0,1,2,3,15,13.0,-10
31,31,2012-12-28,21-290,CLE,L (-8),ATL,1,35:37,4,8,.500,0,0,,0,0,,3,5,8,1,0,1,0,4,8,7.4,+5
32,32,2012-12-29,21-291,CLE,L (-3),BRK,1,36:04,5,11,.455,0,0,,7,8,.875,9,6,15,1,0,2,2,4,17,17.5,+8
33,33,2013-01-02,21-295,CLE,L (-3),SAC,1,35:22,4,12,.333,0,0,,1,2,.500,5,8,13,0,0,0,2,4,9,4.1,+4
34,34,2013-01-04,21-297,CLE,W (+2),CHA,1,37:12,8,10,.800,0,0,,3,4,.750,2,11,13,2,0,0,2,2,19,18.1,+11
35,35,2013-01-05,21-298,CLE,L (-8),HOU,1,37:07,5,11,.455,0,0,,4,6,.667,8,8,16,2,1,1,1,3,14,16.4,-8
36,36,2013-01-07,21-300,CLE,L (-26),CHI,1,32:02,6,12,.500,0,0,,2,2,1.000,4,4,8,3,1,1,2,2,14,13.0,-11
37,37,2013-01-09,21-302,CLE,W (+16),ATL,1,33:54,5,11,.455,0,0,,1,3,.333,6,8,14,2,2,1,1,1,11,13.8,+13
38,38,2013-01-11,21-304,CLE,L (-7),DEN,1,36:13,8,13,.615,0,0,,0,0,,4,3,7,0,2,0,1,5,16,12.8,-12
39,39,2013-01-13,21-306,CLE,L (-20),LAL,1,19:00,5,10,.500,0,0,,0,0,,5,3,8,2,0,0,1,4,10,8.2,-11
40,40,2013-01-14,21-307,CLE,L (-6),SAC,1,37:37,7,14,.500,0,0,,3,4,.750,8,7,15,4,0,0,1,5,17,17.1,-2
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,41,2013-01-16,21-309,CLE,W (+5),POR,1,37:07,7,15,.467,0,0,,5,10,.500,7,7,14,2,2,0,3,2,19,15.9,-3
43,42,2013-01-19,21-312,CLE,L (-11),UTA,1,38:07,5,9,.556,0,0,,2,3,.667,4,7,11,1,0,0,1,5,12,9.9,-5
44,43,2013-01-22,21-315,CLE,W (+5),BOS,1,39:39,9,18,.500,0,0,,3,3,1.000,2,7,9,5,1,1,1,3,21,18.5,+9
45,44,2013-01-25,21-318,CLE,W (+5),MIL,1,27:55,8,14,.571,0,0,,2,2,1.000,2,4,6,2,1,3,1,1,18,17.1,-8
46,45,2013-01-26,21-319,CLE,W (+1),TOR,1,32:35,7,12,.583,0,0,,0,0,,4,4,8,1,1,3,4,4,14,10.6,-2
47,46,2013-01-29,21-322,CLE,L (-13),GSW,1,36:33,8,14,.571,0,0,,2,2,1.000,5,6,11,1,2,1,0,5,18,18.1,-18
48,47,2013-02-01,21-325,CLE,L (-18),DET,1,28:31,9,11,.818,0,1,.000,1,2,.500,1,8,9,1,0,0,1,2,19,16.5,-19
49,48,2013-02-02,21-326,CLE,W (+5),OKC,1,38:27,4,13,.308,0,0,,3,4,.750,5,7,12,3,1,0,2,4,11,8.2,+2
50,49,2013-02-06,21-330,CLE,W (+27),CHA,1,24:20,7,8,.875,0,0,,3,4,.750,2,7,9,3,0,3,0,2,17,20.7,+21
51,50,2013-02-08,21-332,CLE,W (+11),ORL,1,27:02,7,11,.636,0,0,,2,2,1.000,0,5,5,1,2,1,0,2,16,15.2,+3
52,51,2013-02-09,21-333,CLE,L (-8),DEN,1,31:07,4,10,.400,0,1,.000,3,4,.750,4,0,4,0,0,1,3,4,11,4.1,-6
53,52,2013-02-11,21-335,CLE,L (-8),MIN,1,33:51,5,12,.417,0,0,,6,7,.857,5,4,9,1,4,2,1,2,16,18.2,-14
54,53,2013-02-13,21-337,CLE,L (-1),SAS,1,28:11,5,13,.385,0,0,,0,0,,4,3,7,1,0,2,3,2,10,4.9,-1
55,54,2013-02-20,21-344,CLE,W (+5),NOH,1,32:54,2,8,.250,0,0,,5,12,.417,5,8,13,1,1,1,2,3,9,6.5,+2
56,55,2013-02-23,21-347,CLE,W (+24),ORL,1,24:26,1,5,.200,0,0,,0,2,.000,5,6,11,3,0,1,2,0,2,4.2,+15
57,56,2013-02-24,21-348,CLE,L (-4),MIA,1,29:58,5,12,.417,0,0,,1,1,1.000,2,10,12,0,2,1,0,0,11,11.7,0
58,57,2013-02-26,21-350,CLE,W (+3),CHI,1,26:39,3,8,.375,0,0,,4,5,.800,5,3,8,3,2,0,2,5,10,9.7,-10
59,58,2013-02-27,21-351,CLE,W (+11),TOR,1,30:45,4,11,.364,0,0,,6,6,1.000,2,6,8,2,1,0,2,1,14,11.1,-5
60,59,2013-03-01,21-353,CLE,L (-16),LAC,1,30:36,6,13,.462,0,0,,3,4,.750,4,8,12,2,0,0,2,3,15,11.3,-11
61,60,2013-03-04,21-356,CLE,L (-5),NYK,1,31:42,6,9,.667,0,0,,2,4,.500,2,6,8,0,0,1,2,3,14,10.0,0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,61,2013-03-06,21-358,CLE,W (+3),UTA,1,31:27,6,12,.500,0,0,,4,6,.667,3,9,12,1,0,3,2,2,16,14.0,+5
64,62,2013-03-08,21-360,CLE,L (-11),MEM,1,32:18,3,4,.750,0,0,,4,6,.667,3,7,10,2,0,2,2,1,10,12.2,-19
65,63,2013-03-10,21-362,CLE,L (-4),TOR,1,30:26,5,12,.417,0,0,,1,2,.500,4,6,10,2,0,0,1,4,11,7.6,-3
66,64,2013-03-12,21-364,CLE,W (+5),WAS,1,36:15,5,8,.625,0,0,,3,3,1.000,6,8,14,3,0,1,1,4,13,16.2,+12
67,65,2013-03-15,22-002,CLE,L (-10),DAL,1,29:41,6,8,.750,0,0,,0,1,.000,2,5,7,0,0,0,1,1,12,9.9,+1
68,66,2013-03-16,22-003,CLE,L (-6),SAS,1,29:37,3,12,.250,0,1,.000,2,7,.286,3,5,8,0,3,0,1,3,8,3.2,-14
69,67,2013-03-18,22-005,CLE,L (-21),IND,1,31:36,9,16,.563,0,0,,2,3,.667,6,5,11,2,0,2,0,3,20,19.3,-14
70,68,2013-03-20,22-007,CLE,L (-3),MIA,1,36:50,8,15,.533,0,0,,2,4,.500,4,4,8,2,3,0,2,2,18,15.5,+13
71,69,2013-03-22,22-009,CLE,L (-38),HOU,1,25:09,3,6,.500,0,0,,2,4,.500,1,7,8,1,1,0,1,4,8,6.1,-18
