,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
58,50,2022-02-15,25-108,PHO,W (+7),LAC,1,36:28,11,19,.579,3,6,.500,1,2,.500,2,1,3,4,3,1,4,3,26,19.7,+9
59,51,2022-02-16,25-109,PHO,W (+3),HOU,1,43:13,7,22,.318,1,5,.200,9,9,1.000,0,3,3,8,3,2,3,3,24,18.1,-1
60,52,2022-02-24,25-117,PHO,W (+20),OKC,1,38:11,9,16,.563,1,4,.250,6,6,1.000,0,5,5,12,6,0,4,1,25,28.9,+26
61,53,2022-02-25,25-118,PHO,L (-15),NOP,1,36:59,10,24,.417,2,8,.250,8,8,1.000,0,3,3,5,1,2,4,3,30,18.8,-21
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,54,2022-02-27,25-120,PHO,L (-4),UTA,1,39:41,12,24,.500,4,8,.500,2,4,.500,0,7,7,7,2,0,3,2,30,22.4,-6
64,,2022-03-02,25-123,PHO,W (+30),POR,Inactive,,,,,,,,,,,,,,,,,,,,,
65,,2022-03-04,25-125,PHO,W (+1),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
66,,2022-03-06,25-127,PHO,L (-10),MIL,Inactive,,,,,,,,,,,,,,,,,,,,,
67,,2022-03-08,25-129,PHO,W (+3),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
68,55,2022-03-09,25-130,PHO,W (+21),MIA,1,33:20,7,12,.583,4,7,.571,5,5,1.000,1,7,8,9,2,2,2,3,23,26.7,+31
69,56,2022-03-11,25-132,PHO,L (-5),TOR,1,36:31,9,18,.500,3,7,.429,1,2,.500,0,3,3,7,1,1,3,3,22,15.9,-21
70,57,2022-03-13,25-134,PHO,W (+29),LAL,1,31:59,12,25,.480,4,10,.400,2,2,1.000,0,2,2,10,4,0,2,4,30,25.3,+38
71,58,2022-03-15,25-136,PHO,W (+16),NOP,1,29:57,11,20,.550,4,9,.444,1,1,1.000,0,5,5,8,2,0,2,2,27,23.7,+9
72,59,2022-03-16,25-137,PHO,W (+17),HOU,1,36:27,15,24,.625,5,12,.417,1,1,1.000,0,4,4,4,0,1,3,2,36,26.1,+12
73,60,2022-03-18,25-139,PHO,W (+27),CHI,1,32:12,10,18,.556,1,3,.333,7,7,1.000,1,3,4,3,0,0,3,3,28,18.9,+27
74,61,2022-03-20,25-141,PHO,W (+3),SAC,1,37:22,11,21,.524,2,5,.400,7,7,1.000,0,7,7,5,1,0,3,6,31,21.9,+3
75,62,2022-03-23,25-144,PHO,W (+9),MIN,1,35:13,7,15,.467,1,4,.250,13,16,.813,0,3,3,7,1,0,2,2,28,23.1,+4
76,63,2022-03-24,25-145,PHO,W (+10),DEN,1,38:56,16,25,.640,2,5,.400,15,17,.882,0,4,4,10,3,1,2,3,49,45.8,+16
77,64,2022-03-27,25-148,PHO,W (+10),PHI,1,34:56,13,22,.591,3,5,.600,6,8,.750,1,1,2,2,0,0,3,3,35,22.2,+7
78,65,2022-03-30,25-151,PHO,W (+4),GSW,1,37:26,5,21,.238,2,8,.250,10,12,.833,0,5,5,2,0,0,0,4,22,9.8,+3
79,66,2022-04-01,25-153,PHO,L (-8),MEM,1,37:15,17,28,.607,3,6,.500,4,5,.800,0,4,4,4,0,0,3,5,41,26.8,-5
80,,2022-04-03,25-155,PHO,L (-21),OKC,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
81,67,2022-04-05,25-157,PHO,W (+11),LAL,1,29:42,12,22,.545,6,9,.667,2,2,1.000,1,6,7,4,1,0,1,2,32,25.9,+14
82,,2022-04-06,25-158,PHO,L (-4),LAC,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,68,2022-04-08,25-160,PHO,W (+6),UTA,1,37:45,13,26,.500,2,5,.400,5,5,1.000,0,4,4,3,0,0,1,4,33,20.7,+11
85,,2022-04-10,25-162,PHO,L (-7),SAC,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
0,1,2022-10-19,25-354,PHO,W (+2),DAL,1,40:37,10,20,.500,1,1,1.000,7,7,1.000,1,3,4,9,0,1,2,3,28,23.4,+20
1,2,2022-10-21,25-356,PHO,L (-2),POR,1,43:55,11,23,.478,3,7,.429,8,9,.889,0,5,5,3,1,0,2,1,33,23.1,-2
2,3,2022-10-23,25-358,PHO,W (+17),LAC,1,34:49,13,21,.619,5,9,.556,4,4,1.000,1,0,1,4,1,0,3,1,35,26.6,+13
3,4,2022-10-25,25-360,PHO,W (+29),GSW,1,35:19,10,19,.526,3,8,.375,11,14,.786,1,1,2,7,3,0,3,3,34,28.2,+32
4,5,2022-10-28,25-363,PHO,W (+13),NOP,1,32:36,6,14,.429,0,4,.000,4,4,1.000,0,5,5,4,0,0,5,1,16,7.5,+4
5,6,2022-10-30,26-000,PHO,W (+15),HOU,1,35:23,14,24,.583,1,7,.143,1,3,.333,1,2,3,6,1,0,1,2,30,22.7,+11
6,7,2022-11-01,26-002,PHO,W (+9),MIN,1,30:26,6,18,.333,2,7,.286,4,5,.800,1,6,7,5,0,1,2,5,18,10.1,+11
7,8,2022-11-04,26-005,PHO,L (-2),POR,1,38:22,8,21,.381,3,7,.429,6,6,1.000,0,5,5,5,1,1,5,3,25,14.0,+3
8,9,2022-11-05,26-006,PHO,W (+20),POR,1,29:10,9,20,.450,2,7,.286,4,4,1.000,1,2,3,3,1,2,1,2,24,17.6,+19
9,10,2022-11-07,26-008,PHO,L (-12),PHI,1,43:24,8,16,.500,1,1,1.000,11,14,.786,2,5,7,5,1,0,6,2,28,19.4,-9
10,11,2022-11-09,26-010,PHO,W (+12),MIN,1,38:10,12,23,.522,5,7,.714,3,3,1.000,0,4,4,10,2,0,1,2,32,29.1,+26
11,12,2022-11-11,26-012,PHO,L (-17),ORL,1,34:28,6,19,.316,2,8,.250,3,3,1.000,3,5,8,6,1,0,2,2,17,12.1,-27
12,13,2022-11-14,26-015,PHO,L (-1),MIA,1,41:34,11,22,.500,2,7,.286,1,2,.500,2,6,8,5,3,1,2,5,25,20.0,-7
13,14,2022-11-16,26-017,PHO,W (+11),GSW,1,36:38,8,17,.471,2,5,.400,9,9,1.000,0,2,2,9,0,3,3,2,27,23.5,+6
14,15,2022-11-18,26-019,PHO,L (-1),UTA,1,41:17,16,31,.516,2,9,.222,15,15,1.000,1,7,8,10,1,0,1,3,49,42.3,-4
15,16,2022-11-20,26-021,PHO,W (+21),NYK,1,29:31,7,17,.412,5,8,.625,1,1,1.000,1,4,5,3,0,0,0,0,20,14.9,+13
16,17,2022-11-22,26-023,PHO,W (+10),LAL,1,35:27,10,24,.417,2,6,.333,3,3,1.000,1,3,4,5,0,0,4,6,25,10.9,+4
17,18,2022-11-25,26-026,PHO,W (+6),DET,1,35:42,8,17,.471,2,7,.286,3,7,.429,0,7,7,5,1,1,2,2,21,15.2,+10
18,19,2022-11-26,26-027,PHO,W (+1),UTA,1,39:21,8,27,.296,1,7,.143,10,11,.909,4,7,11,7,0,0,2,3,27,17.5,-4
19,20,2022-11-28,26-029,PHO,W (+5),SAC,1,40:39,17,28,.607,1,6,.167,9,9,1.000,0,8,8,4,6,0,6,4,44,34.8,+14
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,2022-11-30,26-031,PHO,W (+19),CHI,1,30:40,20,25,.800,6,7,.857,5,6,.833,0,4,4,6,1,0,2,3,51,44.3,+23
22,22,2022-12-02,26-033,PHO,L (-1),HOU,1,33:52,15,25,.600,4,6,.667,7,10,.700,0,4,4,8,0,0,3,3,41,30.9,+8
23,23,2022-12-04,26-035,PHO,W (+38),SAS,1,27:48,7,16,.438,1,3,.333,5,5,1.000,0,0,0,8,0,0,2,2,20,14.4,+26
24,24,2022-12-05,26-036,PHO,L (-19),DAL,1,30:20,4,13,.308,1,2,.500,2,2,1.000,0,2,2,5,0,0,1,4,11,5.0,-18
25,25,2022-12-07,26-038,PHO,L (-27),BOS,1,24:37,6,17,.353,1,6,.167,4,4,1.000,1,4,5,3,0,1,2,5,17,8.2,-40
26,26,2022-12-09,26-040,PHO,L (-11),NOP,1,36:00,5,17,.294,2,8,.250,2,4,.500,0,2,2,7,1,0,3,4,14,5.2,-18
27,,2022-12-11,26-042,PHO,L (-5),NOP,Inactive,,,,,,,,,,,,,,,,,,,,,
28,,2022-12-13,26-044,PHO,L (-14),HOU,Inactive,,,,,,,,,,,,,,,,,,,,,
29,27,2022-12-15,26-046,PHO,W (+16),LAC,1,34:53,6,22,.273,1,9,.111,1,1,1.000,1,3,4,4,1,0,2,1,14,4.0,+4
30,28,2022-12-17,26-048,PHO,W (+4),NOP,1,42:27,21,35,.600,6,12,.500,10,15,.667,1,5,6,5,0,0,2,3,58,42.4,+11
31,,2022-12-19,26-050,PHO,W (+26),LAL,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
32,,2022-12-20,26-051,PHO,L (-3),WAS,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
33,,2022-12-23,26-054,PHO,L (-25),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
34,29,2022-12-25,26-056,PHO,L (-3),DEN,1,4:20,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-9
35,,2022-12-27,26-058,PHO,W (+17),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
36,,2022-12-28,26-059,PHO,L (-25),WAS,Inactive,,,,,,,,,,,,,,,,,,,,,
37,,2022-12-30,26-061,PHO,L (-9),TOR,Inactive,,,,,,,,,,,,,,,,,,,,,
38,,2023-01-02,26-064,PHO,L (-19),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
39,,2023-01-04,26-066,PHO,L (-2),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
40,,2023-01-06,26-068,PHO,L (-8),MIA,Inactive,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,2023-01-08,26-070,PHO,L (-14),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
43,,2023-01-10,26-072,PHO,W (+12),GSW,Inactive,,,,,,,,,,,,,,,,,,,,,
44,,2023-01-11,26-073,PHO,L (-29),DEN,Inactive,,,,,,,,,,,,,,,,,,,,,
45,,2023-01-13,26-075,PHO,L (-5),MIN,Inactive,,,,,,,,,,,,,,,,,,,,,
46,,2023-01-16,26-078,PHO,L (-30),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
47,,2023-01-19,26-081,PHO,W (+5),BRK,Inactive,,,,,,,,,,,,,,,,,,,,,
48,,2023-01-21,26-083,PHO,W (+5),IND,Inactive,,,,,,,,,,,,,,,,,,,,,
49,,2023-01-22,26-084,PHO,W (+2),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
50,,2023-01-24,26-086,PHO,W (+31),CHO,Inactive,,,,,,,,,,,,,,,,,,,,,
51,,2023-01-26,26-088,PHO,L (-4),DAL,Inactive,,,,,,,,,,,,,,,,,,,,,
52,,2023-01-28,26-090,PHO,W (+10),SAS,Inactive,,,,,,,,,,,,,,,,,,,,,
53,,2023-01-30,26-092,PHO,W (+8),TOR,Inactive,,,,,,,,,,,,,,,,,,,,,
54,,2023-02-01,26-094,PHO,L (-32),ATL,Inactive,,,,,,,,,,,,,,,,,,,,,
55,,2023-02-03,26-096,PHO,W (+12),BOS,Inactive,,,,,,,,,,,,,,,,,,,,,
56,,2023-02-04,26-097,PHO,W (+16),DET,Inactive,,,,,,,,,,,,,,,,,,,,,
57,30,2023-02-07,26-100,PHO,W (+4),BRK,1,25:35,6,15,.400,2,8,.250,5,7,.714,0,4,4,6,0,0,2,5,19,11.5,-3
58,,2023-02-09,26-102,PHO,L (-9),ATL,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
59,31,2023-02-10,26-103,PHO,W (+13),IND,1,26:14,7,18,.389,3,9,.333,4,4,1.000,0,4,4,5,1,0,4,4,21,11.3,+11
60,32,2023-02-14,26-107,PHO,W (+11),SAC,1,29:14,13,20,.650,0,0,,6,7,.857,1,4,5,2,2,0,1,4,32,25.5,+22
61,33,2023-02-16,26-109,PHO,L (-9),LAC,1,34:41,6,16,.375,1,6,.167,6,7,.857,0,3,3,9,0,1,5,5,19,10.7,-3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,34,2023-02-24,26-117,PHO,W (+9),OKC,1,36:00,9,21,.429,1,7,.143,6,6,1.000,2,4,6,8,0,0,3,1,25,18.7,-6
64,35,2023-02-26,26-119,PHO,L (-3),MIL,1,38:18,9,21,.429,1,5,.200,5,9,.556,1,3,4,8,0,0,4,2,24,13.7,-1
65,36,2023-03-01,26-122,PHO,W (+14),CHO,1,33:10,15,26,.577,3,7,.429,4,6,.667,2,4,6,7,0,2,1,1,37,31.5,+9
66,37,2023-03-03,26-124,PHO,W (+21),CHI,1,35:51,12,24,.500,6,10,.600,5,6,.833,2,3,5,6,1,1,0,3,35,29.6,+23
67,38,2023-03-05,26-126,PHO,W (+4),DAL,1,39:57,15,25,.600,1,3,.333,5,6,.833,2,3,5,10,1,0,1,4,36,31.8,+17
68,39,2023-03-08,26-129,PHO,W (+31),OKC,1,27:31,17,23,.739,6,10,.600,4,5,.800,0,3,3,4,0,1,3,4,44,34.1,+33
69,40,2023-03-11,26-132,PHO,L (-9),SAC,1,38:30,11,19,.579,2,6,.333,4,4,1.000,1,2,3,8,4,0,4,5,28,24.0,-5
70,41,2023-03-13,26-134,PHO,L (-11),GSW,1,35:15,12,20,.600,0,2,.000,8,10,.800,2,2,4,1,2,0,2,4,32,23.1,-14
71,42,2023-03-14,26-135,PHO,L (-12),MIL,1,43:08,13,27,.481,1,3,.333,3,3,1.000,1,3,4,3,2,0,5,4,30,15.4,-7
72,43,2023-03-16,26-137,PHO,W (+3),ORL,1,36:19,7,17,.412,2,5,.400,3,3,1.000,2,3,5,2,0,0,4,3,19,8.4,+6
73,44,2023-03-19,26-140,PHO,L (-4),OKC,1,36:22,18,28,.643,3,7,.429,7,8,.875,0,3,3,1,1,0,3,5,46,30.8,-5
74,45,2023-03-22,26-143,PHO,L (-11),LAL,1,40:33,11,16,.688,1,3,.333,10,12,.833,0,6,6,5,0,0,7,4,33,22.1,0
75,46,2023-03-24,26-145,PHO,L (-8),SAC,1,33:10,10,16,.625,0,1,.000,12,14,.857,1,7,8,5,0,0,2,4,32,26.7,-13
76,47,2023-03-25,26-146,PHO,W (+20),PHI,1,31:39,9,18,.500,2,4,.500,9,9,1.000,0,3,3,5,0,1,4,2,29,20.3,+8
77,48,2023-03-27,26-148,PHO,W (+14),UTA,1,33:31,7,19,.368,2,6,.333,8,8,1.000,4,3,7,5,2,1,4,3,24,18.2,+10
78,49,2023-03-29,26-150,PHO,W (+7),MIN,1,36:21,8,18,.444,1,4,.250,12,15,.800,1,2,3,5,4,0,3,4,29,22.6,+12
79,50,2023-03-31,26-152,PHO,W (+7),DEN,1,35:04,9,20,.450,2,9,.222,7,8,.875,0,2,2,6,1,0,4,2,27,17.2,
80,51,2023-04-02,26-154,PHO,W (+10),OKC,1,36:57,8,14,.571,1,5,.200,5,5,1.000,1,4,5,10,1,0,5,4,22,18.7,+5
81,52,2023-04-04,26-156,PHO,W (+21),SAS,1,32:53,9,21,.429,2,10,.200,7,8,.875,0,7,7,3,3,0,2,2,27,19.9,+5
82,53,2023-04-06,26-158,PHO,W (+4),DEN,1,37:28,3,12,.250,1,5,.200,8,8,1.000,0,1,1,8,0,0,2,3,15,10.5,+10
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,2023-04-07,26-159,PHO,L (-14),LAL,Inactive,,,,,,,,,,,,,,,,,,,,,
85,,2023-04-09,26-161,PHO,L (-5),LAC,Inactive,,,,,,,,,,,,,,,,,,,,,
