,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
7,,2019-11-04,30-233,DET,L (-16),WAS,Inactive,,,,,,,,,,,,,,,,,,,,,
8,,2019-11-06,30-235,DET,W (+20),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
9,,2019-11-08,30-237,DET,L (-6),IND,Inactive,,,,,,,,,,,,,,,,,,,,,
10,1,2019-11-11,30-240,DET,L (-6),MIN,1,23:58,6,12,.500,1,3,.333,6,8,.750,0,7,7,6,0,0,4,1,19,14.1,+1
11,,2019-11-12,30-241,DET,L (-9),MIA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
12,2,2019-11-15,30-244,DET,L (-3),CHO,1,29:38,6,19,.316,1,8,.125,6,6,1.000,1,2,3,6,1,1,4,1,19,10.9,+3
13,3,2019-11-20,30-249,DET,L (-20),CHI,1,29:48,4,15,.267,1,5,.200,7,9,.778,5,3,8,1,1,0,4,1,16,8.0,-26
14,4,2019-11-22,30-251,DET,W (+25),ATL,1,32:45,9,16,.563,2,7,.286,4,4,1.000,0,3,3,3,0,1,2,3,24,16.9,+18
15,,2019-11-23,30-252,DET,L (-14),MIL,Inactive,,,,,,,,,,,,,,,,,,,,,
16,5,2019-11-25,30-254,DET,W (+15),ORL,1,31:19,5,9,.556,1,2,.500,6,8,.750,0,5,5,2,0,0,3,2,17,11.0,+21
17,6,2019-11-27,30-256,DET,L (-1),CHO,1,30:44,9,21,.429,4,11,.364,4,5,.800,3,3,6,2,0,0,1,1,26,17.5,-3
18,7,2019-11-29,30-258,DET,L (-3),CHO,1,31:44,6,13,.462,1,7,.143,4,7,.571,1,3,4,3,0,1,2,2,17,10.7,-5
19,8,2019-12-01,30-260,DET,W (+34),SAS,1,21:56,4,12,.333,0,3,.000,2,2,1.000,0,2,2,6,0,0,2,1,10,5.6,+4
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,9,2019-12-03,30-262,DET,W (+33),CLE,1,23:38,8,13,.615,6,7,.857,2,2,1.000,2,2,4,1,0,0,2,1,24,18.4,+9
22,10,2019-12-04,30-263,DET,L (-24),MIL,1,30:49,4,17,.235,2,8,.250,6,8,.750,0,10,10,3,0,0,3,3,16,5.8,-8
23,11,2019-12-06,30-265,DET,W (+7),IND,1,31:55,7,17,.412,3,7,.429,8,12,.667,0,3,3,5,2,1,2,0,25,19.4,+2
24,12,2019-12-09,30-268,DET,W (+2),NOP,1,34:04,1,9,.111,0,3,.000,3,4,.750,0,4,4,1,1,0,4,1,5,-2.8,+2
25,13,2019-12-12,30-271,DET,L (-11),DAL,1,29:39,3,16,.188,1,10,.100,3,4,.750,0,3,3,5,0,0,0,2,10,3.2,-18
26,14,2019-12-14,30-273,DET,W (+8),HOU,1,15:20,0,7,.000,0,3,.000,2,2,1.000,1,1,2,2,0,0,1,0,2,-1.5,+4
27,,2019-12-16,30-275,DET,L (-14),WAS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
28,15,2019-12-18,30-277,DET,L (-13),TOR,1,32:19,6,13,.462,1,5,.200,2,2,1.000,0,2,2,4,0,2,3,1,15,9.7,-14
29,,2019-12-20,30-279,DET,L (-21),BOS,Inactive,,,,,,,,,,,,,,,,,,,,,
30,,2019-12-21,30-280,DET,L (-12),CHI,Inactive,,,,,,,,,,,,,,,,,,,,,
31,16,2019-12-23,30-282,DET,L (-16),PHI,1,27:28,2,14,.143,0,6,.000,4,5,.800,1,4,5,3,2,0,1,1,8,3.2,-19
32,17,2019-12-26,30-285,DET,W (+30),WAS,1,26:19,5,11,.455,0,6,.000,4,6,.667,3,8,11,4,0,1,2,4,14,11.9,+22
33,18,2019-12-28,30-287,DET,L (-27),SAS,1,28:53,3,16,.188,3,10,.300,3,4,.750,0,2,2,2,0,0,0,2,12,2.8,-19
34,,2019-12-30,30-289,DET,L (-23),UTA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
35,,2020-01-02,30-292,DET,L (-14),LAC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
36,,2020-01-04,30-294,DET,W (+7),GSW,Inactive,,,,,,,,,,,,,,,,,,,,,
37,,2020-01-05,30-295,DET,L (-7),LAL,Inactive,,,,,,,,,,,,,,,,,,,,,
38,,2020-01-07,30-297,DET,W (+2),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
39,,2020-01-09,30-299,DET,L (-3),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
40,,2020-01-11,30-301,DET,L (-9),CHI,Inactive,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,2020-01-13,30-303,DET,L (-7),NOP,Inactive,,,,,,,,,,,,,,,,,,,,,
43,,2020-01-15,30-305,DET,W (+13),BOS,Inactive,,,,,,,,,,,,,,,,,,,,,
44,,2020-01-18,30-308,DET,W (+33),ATL,Inactive,,,,,,,,,,,,,,,,,,,,,
45,,2020-01-20,30-310,DET,L (-6),WAS,Inactive,,,,,,,,,,,,,,,,,,,,,
46,,2020-01-22,30-312,DET,W (+21),SAC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
47,,2020-01-24,30-314,DET,L (-13),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
48,,2020-01-25,30-315,DET,L (-10),BRK,Inactive,,,,,,,,,,,,,,,,,,,,,
49,,2020-01-27,30-317,DET,L (-15),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
50,,2020-01-29,30-319,DET,L (-10),BRK,Inactive,,,,,,,,,,,,,,,,,,,,,
51,,2020-01-31,30-321,DET,L (-13),TOR,Inactive,,,,,,,,,,,,,,,,,,,,,
52,,2020-02-02,30-323,DET,W (+5),DEN,Inactive,,,,,,,,,,,,,,,,,,,,,
53,,2020-02-03,30-324,DET,L (-14),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
54,,2020-02-05,30-326,DET,W (+8),PHO,Inactive,,,,,,,,,,,,,,,,,,,,,
55,,2020-02-07,30-328,DET,L (-7),OKC,Inactive,,,,,,,,,,,,,,,,,,,,,
56,,2020-02-08,30-329,DET,L (-3),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
57,,2020-02-10,30-331,DET,L (-11),CHO,Inactive,,,,,,,,,,,,,,,,,,,,,
58,,2020-02-12,30-333,DET,L (-4),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
59,,2020-02-20,30-341,DET,L (-20),MIL,Inactive,,,,,,,,,,,,,,,,,,,,,
60,,2020-02-23,30-344,DET,L (-3),POR,Inactive,,,,,,,,,,,,,,,,,,,,,
61,,2020-02-25,30-346,DET,L (-17),DEN,Inactive,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2020-02-28,30-349,DET,W (+2),PHO,Inactive,,,,,,,,,,,,,,,,,,,,,
64,,2020-03-01,30-351,DET,L (-6),SAC,Inactive,,,,,,,,,,,,,,,,,,,,,
65,,2020-03-04,30-354,DET,L (-7),OKC,Inactive,,,,,,,,,,,,,,,,,,,,,
66,,2020-03-07,30-357,DET,L (-6),UTA,Inactive,,,,,,,,,,,,,,,,,,,,,
67,,2020-03-08,30-358,DET,L (-12),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
68,,2020-03-11,30-361,DET,L (-18),PHI,Inactive,,,,,,,,,,,,,,,,,,,,,
0,1,2020-12-23,31-282,DET,L (-10),MIN,1,35:00,6,13,.462,0,5,.000,3,5,.600,0,7,7,2,0,0,2,2,15,8.2,-15
1,2,2020-12-26,31-285,DET,L (-9),CLE,1,44:20,9,21,.429,8,16,.500,0,0,,0,6,6,4,3,0,3,1,26,19.1,-16
2,,2020-12-28,31-287,DET,L (-8),ATL,Inactive,,,,,,,,,,,,,,,,,,,,,
3,3,2020-12-29,31-288,DET,L (-10),GSW,1,16:59,2,3,.667,2,2,1.000,2,2,1.000,0,5,5,3,1,0,0,1,8,10.9,+1
4,,2021-01-01,31-291,DET,W (+3),BOS,Inactive,,,,,,,,,,,,,,,,,,,,,
5,4,2021-01-03,31-293,DET,L (-2),BOS,1,29:23,4,14,.286,3,10,.300,2,4,.500,0,3,3,4,1,0,0,0,13,8.7,-4
6,,2021-01-04,31-294,DET,L (-10),MIL,Inactive,,,,,,,,,,,,,,,,,,,,,
7,5,2021-01-06,31-296,DET,L (-15),MIL,1,26:11,2,9,.222,0,6,.000,5,6,.833,0,1,1,5,1,0,1,2,9,6.1,-19
8,6,2021-01-08,31-298,DET,W (+5),PHO,1,40:16,5,13,.385,1,5,.200,5,6,.833,2,10,12,5,1,0,2,0,16,15.4,+19
9,7,2021-01-10,31-300,DET,L (-10),UTA,1,32:54,4,12,.333,1,7,.143,1,3,.333,1,5,6,5,0,0,1,2,10,6.3,-7
10,8,2021-01-13,31-303,DET,L (-9),MIL,1,32:08,4,9,.444,3,6,.500,1,2,.500,0,7,7,6,1,0,4,3,12,9.0,-6
11,9,2021-01-16,31-306,DET,W (+20),MIA,1,31:30,6,13,.462,3,8,.375,0,0,,0,7,7,8,0,1,2,2,15,13.9,+19
12,10,2021-01-18,31-308,DET,L (-6),MIA,1,35:32,2,8,.250,1,6,.167,0,0,,1,4,5,1,0,0,2,3,5,-0.4,+9
13,11,2021-01-20,31-310,DET,L (-8),ATL,1,39:05,5,10,.500,2,4,.500,5,5,1.000,0,7,7,4,1,0,1,3,17,15.7,-13
14,12,2021-01-22,31-312,DET,L (-1),HOU,1,28:41,2,8,.250,2,4,.500,1,2,.500,1,9,10,3,0,0,3,2,7,3.5,-14
15,,2021-01-23,31-313,DET,L (-4),PHI,Inactive,,,,,,,,,,,,,,,,,,,,,
16,13,2021-01-25,31-315,DET,W (+15),PHI,1,24:47,2,8,.250,1,4,.250,2,5,.400,0,4,4,2,1,1,3,4,7,0.7,+10
17,,2021-01-27,31-317,DET,L (-15),CLE,Inactive,,,,,,,,,,,,,,,,,,,,,
18,14,2021-01-28,31-318,DET,W (+15),LAL,1,35:21,8,16,.500,5,10,.500,2,2,1.000,0,3,3,6,0,0,0,3,23,18.9,+24
19,15,2021-01-30,31-320,DET,L (-27),GSW,1,21:26,1,8,.125,1,3,.333,2,2,1.000,1,2,3,2,0,0,2,2,5,-0.3,-28
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,16,2021-02-02,31-323,DET,L (-12),UTA,1,29:24,4,13,.308,1,6,.167,2,3,.667,0,3,3,2,1,0,3,0,11,3.4,-16
22,17,2021-02-05,31-326,DET,L (-17),PHO,1,23:49,2,9,.222,0,5,.000,5,7,.714,0,3,3,1,0,0,0,3,9,3.1,-6
23,,2021-02-06,31-327,DET,L (-6),LAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
24,18,2021-02-09,31-330,DET,W (+11),BRK,1,31:11,4,11,.364,1,5,.200,0,1,.000,0,5,5,2,3,0,1,3,9,6.2,+3
25,19,2021-02-11,31-332,DET,L (-16),IND,1,33:17,5,13,.385,1,6,.167,5,5,1.000,1,2,3,6,0,0,1,2,16,12.6,-17
26,20,2021-02-12,31-333,DET,W (+6),BOS,1,35:08,4,11,.364,3,6,.500,1,2,.500,0,4,4,6,0,0,1,4,12,8.3,+4
27,,2021-02-14,31-335,DET,W (+11),NOP,Inactive,,,,,,,,,,,,,,,,,,,,,
28,,2021-02-17,31-338,DET,L (-3),CHI,Inactive,,,,,,,,,,,,,,,,,,,,,
29,,2021-02-19,31-340,DET,L (-14),MEM,Inactive,,,,,,,,,,,,,,,,,,,,,
30,,2021-02-21,31-342,DET,L (-9),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
31,,2021-02-23,31-344,DET,W (+12),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
32,,2021-02-24,31-345,DET,L (-10),NOP,Inactive,,,,,,,,,,,,,,,,,,,,,
33,,2021-02-26,31-347,DET,L (-3),SAC,Inactive,,,,,,,,,,,,,,,,,,,,,
34,,2021-02-28,31-349,DET,L (-19),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
35,,2021-03-03,31-352,DET,W (+24),TOR,Inactive,,,,,,,,,,,,,,,,,,,,,
36,,2021-03-04,31-353,DET,L (-10),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
37,,2021-03-11,31-360,BRK,W (+12),BOS,Inactive,,,,,,,,,,,,,,,,,,,,,
38,,2021-03-13,31-362,BRK,W (+5),DET,Inactive,,,,,,,,,,,,,,,,,,,,,
39,,2021-03-15,31-364,BRK,W (+5),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
40,,2021-03-17,32-001,BRK,W (+9),IND,Inactive,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,2021-03-19,32-003,BRK,L (-8),ORL,Inactive,,,,,,,,,,,,,,,,,,,,,
43,21,2021-03-21,32-005,BRK,W (+7),WAS,0,14:57,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,0,2,2,1.5,+12
44,22,2021-03-23,32-007,BRK,W (+4),POR,0,19:24,3,4,.750,1,2,.500,1,2,.500,1,4,5,0,2,0,1,1,8,8.5,+9
45,,2021-03-24,32-008,BRK,L (-30),UTA,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
46,23,2021-03-26,32-010,BRK,W (+2),DET,0,20:11,5,8,.625,2,2,1.000,5,6,.833,1,2,3,2,1,0,1,5,17,13.7,+5
47,24,2021-03-29,32-013,BRK,W (+5),MIN,0,18:36,2,4,.500,0,2,.000,1,3,.333,1,5,6,5,0,0,1,4,5,5.3,+13
48,25,2021-03-31,32-015,BRK,W (+12),HOU,0,21:41,4,5,.800,2,3,.667,1,1,1.000,1,5,6,4,2,1,1,1,11,15.4,+23
49,,2021-04-01,32-016,BRK,W (+22),CHO,Inactive,,,,,,,,,,,,,,,,,,,,,
50,26,2021-04-04,32-019,BRK,L (-8),CHI,1,22:11,4,9,.444,1,4,.250,1,1,1.000,0,8,8,2,0,0,2,1,10,6.7,-10
51,,2021-04-05,32-020,BRK,W (+2),NYK,Inactive,,,,,,,,,,,,,,,,,,,,,
52,27,2021-04-07,32-022,BRK,W (+28),NOP,0,13:08,4,6,.667,2,4,.500,0,0,,0,2,2,2,0,1,1,1,10,8.7,+6
53,28,2021-04-10,32-025,BRK,L (-25),LAL,0,16:42,0,3,.000,0,0,,2,2,1.000,0,0,0,2,0,1,2,3,2,-1.2,-9
54,29,2021-04-13,32-028,BRK,W (+30),MIN,0,24:07,0,6,.000,0,4,.000,4,4,1.000,0,4,4,2,1,0,2,2,4,0.6,-5
55,,2021-04-14,32-029,BRK,L (-6),PHI,Did Not Dress,,,,,,,,,,,,,,,,,,,,,
56,30,2021-04-16,32-031,BRK,W (+15),CHO,0,20:44,3,5,.600,1,1,1.000,3,4,.750,1,4,5,3,2,1,2,2,10,11.2,+22
57,31,2021-04-18,32-033,BRK,L (-2),MIA,1,26:02,2,7,.286,2,4,.500,1,2,.500,1,5,6,4,1,0,1,2,7,6.7,+14
58,32,2021-04-20,32-035,BRK,W (+5),NOP,0,27:45,6,13,.462,1,5,.200,3,3,1.000,4,4,8,3,0,1,1,6,16,12.7,-4
59,33,2021-04-21,32-036,BRK,L (-11),TOR,1,19:28,3,6,.500,0,2,.000,3,5,.600,0,4,4,2,0,1,2,1,9,6.1,-18
60,34,2021-04-23,32-038,BRK,W (+5),BOS,0,23:04,5,11,.455,1,5,.200,2,2,1.000,1,4,5,3,2,0,1,3,13,11.1,+20
61,35,2021-04-25,32-040,BRK,W (+9),PHO,0,26:39,6,9,.667,2,3,.667,2,3,.667,2,3,5,4,1,1,1,5,16,15.5,+1
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,36,2021-04-27,32-042,BRK,W (+13),TOR,0,22:04,6,11,.545,2,4,.500,3,3,1.000,2,4,6,1,2,1,2,3,17,14.5,0
64,37,2021-04-29,32-044,BRK,W (+17),IND,0,13:35,2,5,.400,0,1,.000,1,2,.500,1,4,5,0,0,1,3,2,5,0.7,-3
65,38,2021-04-30,32-045,BRK,L (-19),POR,1,23:54,4,12,.333,2,7,.286,1,1,1.000,1,7,8,4,0,1,0,3,11,9.3,+4
66,39,2021-05-02,32-047,BRK,L (-3),MIL,0,18:15,4,8,.500,2,4,.500,1,1,1.000,3,4,7,1,0,0,0,5,11,9.0,-2
67,40,2021-05-04,32-049,BRK,L (-6),MIL,0,27:42,3,5,.600,1,3,.333,2,2,1.000,0,2,2,2,0,1,2,5,9,5.4,+13
68,41,2021-05-06,32-051,BRK,L (-4),DAL,1,27:08,4,10,.400,2,4,.500,0,0,,3,7,10,3,1,0,2,1,10,9.5,-2
69,42,2021-05-08,32-053,BRK,W (+6),DEN,1,27:04,8,10,.800,4,6,.667,0,0,,0,2,2,3,2,0,0,5,20,18.9,+10
70,43,2021-05-11,32-056,BRK,W (+8),CHI,1,24:12,5,8,.625,2,4,.500,1,2,.500,2,2,4,4,0,0,0,3,13,12.6,+6
71,44,2021-05-12,32-057,BRK,W (+12),SAS,1,20:08,5,8,.625,1,3,.333,2,2,1.000,1,2,3,4,0,0,0,0,13,13.5,+9
72,45,2021-05-15,32-060,BRK,W (+14),CHI,1,19:42,0,6,.000,0,2,.000,2,2,1.000,2,2,4,1,1,0,0,1,2,1.1,-8
73,46,2021-05-16,32-061,BRK,W (+14),CLE,1,21:52,4,8,.500,0,2,.000,1,2,.500,0,1,1,2,0,1,2,2,9,4.2,+24
0,1,2021-10-19,32-217,BRK,L (-23),MIL,1,22:59,2,5,.400,0,1,.000,2,2,1.000,1,4,5,0,1,0,1,1,6,4.8,-6
1,2,2021-10-22,32-220,BRK,W (+5),PHI,1,19:01,1,6,.167,0,5,.000,2,3,.667,0,3,3,0,1,1,0,2,4,1.6,-7
2,,2021-10-24,32-222,BRK,L (-16),CHO,Inactive,,,,,,,,,,,,,,,,,,,,,
3,3,2021-10-25,32-223,BRK,W (+14),WAS,1,18:58,1,7,.143,0,1,.000,0,0,,2,7,9,0,0,0,0,2,2,0.2,-2
4,4,2021-10-27,32-225,BRK,L (-13),MIA,1,18:34,2,6,.333,1,4,.250,1,1,1.000,0,4,4,2,0,0,0,2,6,4.4,+3
5,5,2021-10-29,32-227,BRK,W (+7),IND,1,19:56,1,7,.143,0,4,.000,1,1,1.000,1,2,3,0,1,0,1,1,3,-0.6,+2
6,6,2021-10-31,32-229,BRK,W (+26),DET,1,20:19,3,4,.750,1,2,.500,1,2,.500,0,5,5,2,0,1,2,2,8,6.8,+14
7,7,2021-11-03,32-232,BRK,W (+9),ATL,1,30:49,2,9,.222,2,7,.286,1,1,1.000,4,3,7,5,0,1,0,4,7,7.8,+2
8,8,2021-11-05,32-234,BRK,W (+6),DET,1,27:18,5,8,.625,1,4,.250,2,2,1.000,1,4,5,3,1,0,0,6,13,12.0,+22
9,9,2021-11-07,32-236,BRK,W (+13),TOR,1,27:36,5,9,.556,4,6,.667,0,2,.000,4,7,11,3,0,0,1,1,14,14.5,+18
10,10,2021-11-08,32-237,BRK,L (-23),CHI,1,21:25,1,5,.200,0,4,.000,0,2,.000,2,5,7,4,0,0,1,1,2,2.4,-14
11,11,2021-11-10,32-239,BRK,W (+33),ORL,1,18:52,0,5,.000,0,5,.000,0,0,,0,2,2,2,0,0,0,2,0,-2.3,+2
12,12,2021-11-12,32-241,BRK,W (+8),NOP,1,25:54,3,12,.250,0,5,.000,2,3,.667,2,3,5,3,1,2,0,4,8,5.6,+9
13,13,2021-11-14,32-243,BRK,W (+24),OKC,1,22:57,3,6,.500,0,2,.000,0,0,,1,2,3,3,0,1,1,2,6,5.3,+10
14,14,2021-11-16,32-245,BRK,L (-18),GSW,1,22:35,0,4,.000,0,2,.000,4,4,1.000,0,2,2,1,1,0,0,3,4,2.3,-8
15,15,2021-11-17,32-246,BRK,W (+10),CLE,1,17:59,1,5,.200,0,2,.000,0,0,,1,4,5,5,1,1,1,0,2,5.0,+6
16,16,2021-11-19,32-248,BRK,W (+2),ORL,1,24:32,3,7,.429,0,1,.000,0,0,,2,4,6,1,2,3,0,3,6,8.5,+15
17,17,2021-11-22,32-251,BRK,W (+5),CLE,1,9:07,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,3,2,-0.6,-8
18,,2021-11-24,32-253,BRK,W (+19),BOS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
19,,2021-11-27,32-256,BRK,L (-6),PHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,2021-11-30,32-259,BRK,W (+2),NYK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
22,,2021-12-03,32-262,BRK,W (+5),MIN,Did Not Play,,,,,,,,,,,,,,,,,,,,,
23,,2021-12-04,32-263,BRK,L (-4),CHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
24,,2021-12-07,32-266,BRK,W (+3),DAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
25,18,2021-12-08,32-267,BRK,L (-10),HOU,0,13:25,3,4,.750,0,0,,1,1,1.000,0,3,3,0,0,0,0,3,7,5.1,-2
26,,2021-12-10,32-269,BRK,W (+8),ATL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
27,19,2021-12-12,32-271,BRK,W (+12),DET,0,9:05,0,1,.000,0,1,.000,1,2,.500,1,1,2,1,0,1,0,0,1,2.3,-10
28,20,2021-12-14,32-273,BRK,W (+2),TOR,1,30:42,4,6,.667,2,4,.500,3,4,.750,0,5,5,6,2,0,1,6,13,14.3,-3
29,21,2021-12-16,32-275,BRK,W (+9),PHI,1,31:47,7,16,.438,1,5,.200,2,2,1.000,2,7,9,2,0,0,0,3,17,12.3,-8
30,22,2021-12-18,32-277,BRK,L (-7),ORL,1,32:17,6,13,.462,3,10,.300,2,3,.667,1,6,7,6,2,0,3,3,17,14.4,-7
31,23,2021-12-25,32-284,BRK,W (+7),LAL,0,10:46,0,3,.000,0,0,,0,0,,1,1,2,1,0,0,0,1,0,-0.8,0
32,24,2021-12-27,32-286,BRK,W (+16),LAC,0,16:23,4,8,.500,0,0,,4,6,.667,4,5,9,2,1,0,0,2,12,13.1,+11
33,25,2021-12-30,32-289,BRK,L (-8),PHI,0,10:05,1,3,.333,1,2,.500,0,0,,1,2,3,1,0,0,0,2,3,2.5,-13
34,26,2022-01-01,32-291,BRK,L (-4),LAC,0,7:16,0,3,.000,0,1,.000,0,0,,2,1,3,0,0,0,0,0,0,-0.4,+1
35,27,2022-01-03,32-293,BRK,L (-14),MEM,0,13:30,4,6,.667,2,3,.667,0,0,,0,3,3,1,1,0,0,1,10,9.6,-5
36,28,2022-01-05,32-295,BRK,W (+8),IND,0,5:10,0,2,.000,0,0,,0,0,,1,0,1,1,1,0,0,1,0,0.6,-3
37,,2022-01-07,32-297,BRK,L (-12),MIL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
38,29,2022-01-09,32-299,BRK,W (+2),SAS,0,8:22,1,2,.500,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,1,4,3.6,-8
39,30,2022-01-10,32-300,BRK,L (-6),POR,0,11:20,0,4,.000,0,1,.000,0,0,,0,2,2,3,0,0,1,1,0,-1.5,-11
40,31,2022-01-12,32-302,BRK,W (+26),CHI,0,19:51,3,5,.600,0,1,.000,3,6,.500,1,4,5,2,1,0,0,0,9,9.8,+34
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,32,2022-01-13,32-303,BRK,L (-21),OKC,0,12:56,1,3,.333,0,1,.000,2,2,1.000,1,3,4,1,0,0,0,1,4,4.2,-6
43,33,2022-01-15,32-305,BRK,W (+15),NOP,0,20:15,2,4,.500,0,2,.000,2,2,1.000,1,4,5,6,0,0,1,1,6,8.7,+13
44,34,2022-01-17,32-307,BRK,L (-7),CLE,0,16:45,2,5,.400,1,4,.250,0,0,,0,3,3,3,1,0,0,2,5,5.5,-4
45,,2022-01-19,32-309,BRK,W (+1),WAS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
46,35,2022-01-21,32-311,BRK,W (+15),SAS,0,11:25,4,8,.500,0,2,.000,2,2,1.000,2,3,5,2,0,0,1,3,10,7.5,+6
47,36,2022-01-23,32-313,BRK,L (-11),MIN,0,6:02,2,3,.667,1,2,.500,0,0,,1,1,2,1,0,0,0,1,5,5.0,-6
48,,2022-01-25,32-315,BRK,L (-10),LAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
49,37,2022-01-26,32-316,BRK,L (-6),DEN,0,15:11,3,7,.429,0,2,.000,0,0,,2,3,5,4,0,0,0,0,6,7.4,-10
50,38,2022-01-29,32-319,BRK,L (-4),GSW,0,15:45,4,6,.667,0,1,.000,0,0,,1,3,4,0,0,1,0,1,8,7.3,+13
51,39,2022-02-01,32-322,BRK,L (-10),PHO,0,26:37,6,10,.600,2,6,.333,3,4,.750,2,4,6,2,1,0,1,3,17,14.8,-6
52,40,2022-02-02,32-323,BRK,L (-11),SAC,0,18:17,4,8,.500,0,1,.000,1,1,1.000,3,1,4,3,1,0,0,2,9,9.7,+6
53,41,2022-02-04,32-325,BRK,L (-23),UTA,0,21:43,4,8,.500,1,5,.200,0,0,,0,5,5,5,3,0,1,0,9,12.0,-10
54,42,2022-02-06,32-327,BRK,L (-20),DEN,1,29:46,7,12,.583,5,7,.714,0,0,,0,4,4,2,0,0,1,1,19,14.6,-23
55,43,2022-02-08,32-329,BRK,L (-35),BOS,1,15:57,3,7,.429,0,4,.000,0,0,,3,3,6,2,0,0,2,1,6,4.3,-38
56,44,2022-02-10,32-331,BRK,L (-1),WAS,1,27:04,5,9,.556,0,1,.000,5,6,.833,2,7,9,3,1,0,2,1,15,14.5,+4
57,45,2022-02-12,32-333,BRK,L (-4),MIA,1,20:52,3,8,.375,1,3,.333,1,2,.500,2,2,4,0,1,0,1,2,8,4.4,-27
58,46,2022-02-14,32-335,BRK,W (+24),SAC,0,3:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9
59,47,2022-02-16,32-337,BRK,W (+5),NYK,0,14:43,3,4,.750,2,3,.667,0,0,,0,0,0,0,1,0,0,2,8,6.6,-4
60,48,2022-02-17,32-338,BRK,L (-14),WAS,0,8:07,0,1,.000,0,0,,1,2,.500,1,3,4,1,0,1,1,0,1,1.9,-4
61,49,2022-02-24,32-345,BRK,L (-23),BOS,0,6:34,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-5
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2022-02-26,32-347,BRK,W (+3),MIL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
64,50,2022-02-28,32-349,BRK,L (-36),TOR,0,9:07,2,4,.500,1,2,.500,1,2,.500,0,1,1,0,0,0,1,1,6,2.5,-15
65,51,2022-03-01,32-350,BRK,L (-1),TOR,0,18:30,4,8,.500,1,3,.333,0,0,,2,2,4,2,0,0,1,2,9,6.6,-2
66,,2022-03-03,32-352,BRK,L (-6),MIA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
67,,2022-03-06,32-355,BRK,L (-6),BOS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
68,,2022-03-08,32-357,BRK,W (+11),CHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
69,,2022-03-10,32-359,BRK,W (+29),PHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
70,52,2022-03-13,32-362,BRK,W (+3),NYK,0,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
71,53,2022-03-15,32-364,BRK,W (+42),ORL,0,12:00,1,3,.333,1,1,1.000,1,2,.500,1,3,4,4,1,0,1,1,4,5.9,+15
